username,tweet_date,text,hashtags
CVDResourcesBot,2021-05-06 05:37:12,"Oxygen beds available in Mumbai
Location- Jeeto covid care center, janta nagar BMC school, behind AC market, besides imperial tower, tardev Mumbai
Contact- 9892344222, 9820190590
Verified at 3:00 pm, 5th may
#COVIDEmergencyIndia #OxygenBed #Mumbai #Maharashtra",[]
iThatMatter,2021-05-06 05:37:06,"Oxygen beds available in Mumbai
Location- Jeeto covid care center, janta nagar BMC school, behind AC market, besides imperial tower, tardev Mumbai
Contact- 9892344222, 9820190590
Verified at 3:00 pm, 5th may
#COVIDEmergencyIndia #OxygenBed #Mumbai #Maharashtra",[]
CVDResourcesBot,2021-05-06 05:36:57,"#CovidInfoAlert
#Verified
#MUMBAI
#Oxygen cylinders available
VEER Foundation
Name: Dhaval Sanhvi (7977703913) 
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar Nagar, Goregaon west,","[{'text': 'CovidInfoAlert', 'indices': [18, 33]}, {'text': 'Verified', 'indices': [34, 43]}, {'text': 'MUMBAI', 'indices': [44, 51]}, {'text': 'Oxygen', 'indices': [52, 59]}]"
yuva_srinivas_,2021-05-06 05:36:52,"#CovidInfoAlert
#Verified
#MUMBAI
#Oxygen cylinders available
VEER Foundation
Name: Dhaval Sanhvi (7977703913) 
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar Nagar, Goregaon west,","[{'text': 'CovidInfoAlert', 'indices': [18, 33]}, {'text': 'Verified', 'indices': [34, 43]}, {'text': 'MUMBAI', 'indices': [44, 51]}, {'text': 'Oxygen', 'indices': [52, 59]}]"
notorious_ocene,2021-05-06 05:36:49,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
aap4karhal,2021-05-06 05:36:49,"#Verified
SOUTH MUMBAI

Oxygen cylinders are available.
Name - Shuaib Khatib

Phone - 9833708378
Location - Janjikar Street, Mumbai-400002
Last verified @ 5/5/21 5:06 pm

#CovidHelp #CovidResources #COVIDEmergency2021 #MahaCovid 
#Mumbai #OxygenCylinders","[{'text': 'Verified', 'indices': [20, 29]}]"
aap4karhal,2021-05-06 05:36:45,"#Verified
SOUTH MUMBAI/DADAR
Oxygen Cylinders Available

Name: Rohit
Phone: 8169415636
Location: Shree T.A.K.L. Jain Gyan Mandir trust, 6 gyan mandir road, opp. Sunshine heights, Dadar West, 
Mumbai-400028
Last verified @ 05/05/21, 5:10pm
#Mumbai #CovidHelpOnline #CovidResources","[{'text': 'Verified', 'indices': [20, 29]}]"
aap4kishni,2021-05-06 05:36:28,"#Verified
SOUTH MUMBAI/DADAR
Oxygen Cylinders Available

Name: Rohit
Phone: 8169415636
Location: Shree T.A.K.L. Jain Gyan Mandir trust, 6 gyan mandir road, opp. Sunshine heights, Dadar West, 
Mumbai-400028
Last verified @ 05/05/21, 5:10pm
#Mumbai #CovidHelpOnline #CovidResources","[{'text': 'Verified', 'indices': [20, 29]}]"
aap4kishni,2021-05-06 05:36:20,"#Verified
SOUTH MUMBAI

Oxygen cylinders are available.
Name - Shuaib Khatib

Phone - 9833708378
Location - Janjikar Street, Mumbai-400002
Last verified @ 5/5/21 5:06 pm

#CovidHelp #CovidResources #COVIDEmergency2021 #MahaCovid 
#Mumbai #OxygenCylinders","[{'text': 'Verified', 'indices': [20, 29]}]"
notorious_ocene,2021-05-06 05:36:20,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI GOREGAON-West
Oxygen cylinders available
VEER Foundation

Name: Dhaval Sanhvi/Nishith Shah
Phone: 7977703913/9819298666
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar nagar, Goregaon W

Last Verified @ 6/05/21 08:49 AM

#MahaCovid",[]
SamjuktaD,2021-05-06 05:36:12,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
AAP4Bhogaon,2021-05-06 05:35:58,"#Verified
SOUTH MUMBAI

Oxygen cylinders are available.
Name - Shuaib Khatib

Phone - 9833708378
Location - Janjikar Street, Mumbai-400002
Last verified @ 5/5/21 5:06 pm

#CovidHelp #CovidResources #COVIDEmergency2021 #MahaCovid 
#Mumbai #OxygenCylinders","[{'text': 'Verified', 'indices': [20, 29]}]"
AAP4Bhogaon,2021-05-06 05:35:53,"#Verified
SOUTH MUMBAI/DADAR
Oxygen Cylinders Available

Name: Rohit
Phone: 8169415636
Location: Shree T.A.K.L. Jain Gyan Mandir trust, 6 gyan mandir road, opp. Sunshine heights, Dadar West, 
Mumbai-400028
Last verified @ 05/05/21, 5:10pm
#Mumbai #CovidHelpOnline #CovidResources","[{'text': 'Verified', 'indices': [20, 29]}]"
yuva_srinivas_,2021-05-06 05:35:48,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified 6/5/21, 9:12 AM",[]
akshaysaxena3,2021-05-06 05:35:44,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
aap4shikohabad,2021-05-06 05:35:32,"#Verified
SOUTH MUMBAI/DADAR
Oxygen Cylinders Available

Name: Rohit
Phone: 8169415636
Location: Shree T.A.K.L. Jain Gyan Mandir trust, 6 gyan mandir road, opp. Sunshine heights, Dadar West, 
Mumbai-400028
Last verified @ 05/05/21, 5:10pm
#Mumbai #CovidHelpOnline #CovidResources","[{'text': 'Verified', 'indices': [20, 29]}]"
aap4shikohabad,2021-05-06 05:35:25,"#Verified
SOUTH MUMBAI

Oxygen cylinders are available.
Name - Shuaib Khatib

Phone - 9833708378
Location - Janjikar Street, Mumbai-400002
Last verified @ 5/5/21 5:06 pm

#CovidHelp #CovidResources #COVIDEmergency2021 #MahaCovid 
#Mumbai #OxygenCylinders","[{'text': 'Verified', 'indices': [20, 29]}]"
helpline_covid,2021-05-06 05:34:35,"#Verified
SOUTH MUMBAI/DADAR
Oxygen Cylinders Available

Name: Rohit
Phone: 8169415636
Location: Shree T.A.K.L. Jain Gyan Mandir trust, 6 gyan mandir road, opp. Sunshine heights, Dadar West, 
Mumbai-400028
Last verified @ 05/05/21, 5:10pm
#Mumbai #CovidHelpOnline #CovidResources","[{'text': 'Verified', 'indices': [20, 29]}]"
Myself_vs_me,2021-05-06 05:34:32,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
ATULSIN98698438,2021-05-06 05:34:30,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
lazymehta,2021-05-06 05:34:16,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
CVDResourcesBot,2021-05-06 05:33:38,"#Verified
SOUTH MUMBAI/DADAR
Oxygen Cylinders Available

Name: Rohit
Phone: 8169415636
Location: Shree T.A.K.L. Jain Gyan Mandir trust, 6 gyan mandir road, opp. Sunshine heights, Dadar West, 
Mumbai-400028
Last verified @ 05/05/21, 5:10pm
#Mumbai #CovidHelpOnline #CovidResources","[{'text': 'Verified', 'indices': [20, 29]}]"
anurag_aap_mnp,2021-05-06 05:33:33,"#Verified
SOUTH MUMBAI/DADAR
Oxygen Cylinders Available

Name: Rohit
Phone: 8169415636
Location: Shree T.A.K.L. Jain Gyan Mandir trust, 6 gyan mandir road, opp. Sunshine heights, Dadar West, 
Mumbai-400028
Last verified @ 05/05/21, 5:10pm
#Mumbai #CovidHelpOnline #CovidResources","[{'text': 'Verified', 'indices': [0, 9]}, {'text': 'Mumbai', 'indices': [239, 246]}, {'text': 'CovidHelpOnline', 'indices': [247, 263]}, {'text': 'CovidResources', 'indices': [264, 279]}]"
PrajwalOfficial,2021-05-06 05:33:28,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
CVDResourcesBot,2021-05-06 05:33:06,"Oxygen Beds Available in Mumbai 
Name: Jeeto Covid Care Centre.
Location: Janta Nagar BMC School, Tradev, Mumbai.
Availability: 27 Oxygen Beds
Contact: 9892344222
Verified on 5th May, 2021 at 4:51 pm
@bot_assist",[]
mohitjain77,2021-05-06 05:33:01,"Oxygen Beds Available in Mumbai 
Name: Jeeto Covid Care Centre.
Location: Janta Nagar BMC School, Tradev, Mumbai.
Availability: 27 Oxygen Beds
Contact: 9892344222
Verified on 5th May, 2021 at 4:51 pm
@bot_assist",[]
mohitjain77,2021-05-06 05:32:49,"#Oxygen cylinders - #Mumbai 
Mumbai Rahmah Foundation
12 L, 5000/- deposit  and 500 filling 
96199 28189

Verified by other team of volunteers at 1am 6th May

Verified by another team of volunteers at 1am 6th May @7rahulc @Nameet @Saranyagop @awwwnchal @IndiaCovidRes","[{'text': 'Oxygen', 'indices': [19, 26]}, {'text': 'Mumbai', 'indices': [39, 46]}]"
ATULSIN98698438,2021-05-06 05:32:44,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI GOREGAON-West
Oxygen cylinders available
VEER Foundation

Name: Dhaval Sanhvi/Nishith Shah
Phone: 7977703913/9819298666
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar nagar, Goregaon W

Last Verified @ 6/05/21 08:49 AM

#MahaCovid",[]
SparklinGuy,2021-05-06 05:32:23,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
drunkenmonk___,2021-05-06 05:31:10,"#TeamIndiaVsCovid
#Verified
#MUMBAI
#Oxygen cylinders
VEER Foundation
Name: Dhaval (7977703913) 
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar Nagar, Goregaon west
via @TeamSOSIndia
cc: @Alphatoonist @TheNeatSoul @GoofyOlives @TheNiteshSingh @AshwiniDodani","[{'text': 'TeamIndiaVsCovid', 'indices': [20, 37]}, {'text': 'Verified', 'indices': [38, 47]}, {'text': 'MUMBAI', 'indices': [48, 55]}, {'text': 'Oxygen', 'indices': [56, 63]}]"
Naveedntr1,2021-05-06 05:31:09,"#CovidInfoAlert
#Verified
#MUMBAI
#Oxygen cylinders available
VEER Foundation
Name: Dhaval Sanhvi (7977703913) 
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar Nagar, Goregaon west","[{'text': 'CovidInfoAlert', 'indices': [21, 36]}, {'text': 'Verified', 'indices': [37, 46]}, {'text': 'MUMBAI', 'indices': [47, 54]}, {'text': 'Oxygen', 'indices': [55, 62]}]"
dillidikudii,2021-05-06 05:31:06,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
surwade_shweta,2021-05-06 05:30:52,"#sos mumbai
MUMBAI GOREGAON-West
Oxygen cylinders available
VEER Foundation

Name: Dhaval Sanhvi/Nishith Shah
Phone: 7977703913/9819298666
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar nagar, Goregaon W

#sossm

Last Verified @ 6/05/21 08:49 AM

#MahaCovid","[{'text': 'sos', 'indices': [20, 24]}]"
Ash20431817,2021-05-06 05:30:50,"#CovidInfoAlert
#TeamIndiaVsCovid
#Verified
#MUMBAI
#Oxygen cylinders available
VEER Foundation
Name: Dhaval Sanhvi (7977703913) 
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar Nagar, Goregaon west,","[{'text': 'CovidInfoAlert', 'indices': [18, 33]}, {'text': 'TeamIndiaVsCovid', 'indices': [34, 51]}, {'text': 'Verified', 'indices': [52, 61]}, {'text': 'MUMBAI', 'indices': [62, 69]}, {'text': 'Oxygen', 'indices': [70, 77]}]"
dramaaddict12,2021-05-06 05:30:49,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI GOREGAON-West
Oxygen cylinders available
VEER Foundation

Name: Dhaval Sanhvi/Nishith Shah
Phone: 7977703913/9819298666
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar nagar, Goregaon W

Last Verified @ 6/05/21 08:49 AM

#MahaCovid",[]
RetweetsMumbai,2021-05-06 05:30:34,"#Verified
SOUTH MUMBAI

Oxygen cylinders are available.
Name - Shuaib Khatib

Phone - 9833708378
Location - Janjikar Street, Mumbai-400002
Last verified @ 5/5/21 5:06 pm

#CovidHelp #CovidResources #COVIDEmergency2021 #MahaCovid 
#Mumbai #OxygenCylinders","[{'text': 'Verified', 'indices': [20, 29]}]"
helpline_covid,2021-05-06 05:30:17,"#Verified
SOUTH MUMBAI

Oxygen cylinders are available.
Name - Shuaib Khatib

Phone - 9833708378
Location - Janjikar Street, Mumbai-400002
Last verified @ 5/5/21 5:06 pm

#CovidHelp #CovidResources #COVIDEmergency2021 #MahaCovid 
#Mumbai #OxygenCylinders","[{'text': 'Verified', 'indices': [20, 29]}]"
mohitjain77,2021-05-06 05:30:09,"O+ #PlasmaDonor available in #Mumbai 
Please DM or reply to this tweet for further details. 

#covid_19 #covidpatients #corona #covidresources #covidindia #covidaid #helpforcovid #plasma #plasmadonation #Mumbai #plasmaavailable #PlasmaRequirement #verified https://t.co/aQEIFIbzzK","[{'text': 'PlasmaDonor', 'indices': [23, 35]}, {'text': 'Mumbai', 'indices': [49, 56]}, {'text': 'covid_19', 'indices': [114, 123]}, {'text': 'covidpatients', 'indices': [124, 138]}]"
anjula_anjula,2021-05-06 05:29:56,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI GOREGAON-West
Oxygen cylinders available
VEER Foundation

Name: Dhaval Sanhvi/Nishith Shah
Phone: 7977703913/9819298666
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar nagar, Goregaon W

Last Verified @ 6/05/21 08:49 AM

#MahaCovid",[]
chaitu_Insideme,2021-05-06 05:29:48,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI GOREGAON-West
Oxygen cylinders available
VEER Foundation

Name: Dhaval Sanhvi/Nishith Shah
Phone: 7977703913/9819298666
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar nagar, Goregaon W

Last Verified @ 6/05/21 08:49 AM

#MahaCovid",[]
shrenik0911,2021-05-06 05:28:48,"#Verified
SOUTH MUMBAI

Oxygen cylinders are available.
Name - Shuaib Khatib

Phone - 9833708378
Location - Janjikar Street, Mumbai-400002
Last verified @ 5/5/21 5:06 pm

#CovidHelp #CovidResources #COVIDEmergency2021 #MahaCovid 
#Mumbai #OxygenCylinders","[{'text': 'Verified', 'indices': [20, 29]}]"
Gautam_RM_,2021-05-06 05:28:37,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
AkashBh15511000,2021-05-06 05:27:05,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI GOREGAON-West
Oxygen cylinders available
VEER Foundation

Name: Dhaval Sanhvi/Nishith Shah
Phone: 7977703913/9819298666
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar nagar, Goregaon W

Last Verified @ 6/05/21 08:49 AM

#MahaCovid",[]
RetweetsMumbai,2021-05-06 05:26:45,"#COVID #verified  #Mumbai #Oxygen
Contact: 9821353984/9869600490/022-24137745/24135029
Service: Oxygen
City: Mumbai
Address-SRI Guru Singh Sabha,Dadar,Opp chitra Cinema,Mumbai.Documents Required -Covid Report, patients Aadhar Card,Doctor's Prescription 
Verified on:  29 April 8pm","[{'text': 'COVID', 'indices': [0, 6]}, {'text': 'verified', 'indices': [7, 16]}, {'text': 'Mumbai', 'indices': [18, 25]}, {'text': 'Oxygen', 'indices': [26, 33]}]"
Covid19Help10,2021-05-06 05:26:19,"#Verified
SOUTH MUMBAI

Oxygen cylinders are available.
Name - Shuaib Khatib

Phone - 9833708378
Location - Janjikar Street, Mumbai-400002
Last verified @ 5/5/21 5:06 pm

#CovidHelp #CovidResources #COVIDEmergency2021 #MahaCovid 
#Mumbai #OxygenCylinders","[{'text': 'Verified', 'indices': [20, 29]}]"
CVDResourcesBot,2021-05-06 05:26:17,"#Verified
SOUTH MUMBAI

Oxygen cylinders are available.
Name - Shuaib Khatib

Phone - 9833708378
Location - Janjikar Street, Mumbai-400002
Last verified @ 5/5/21 5:06 pm

#CovidHelp #CovidResources #COVIDEmergency2021 #MahaCovid 
#Mumbai #OxygenCylinders","[{'text': 'Verified', 'indices': [20, 29]}]"
anurag_aap_mnp,2021-05-06 05:26:12,"#Verified
SOUTH MUMBAI

Oxygen cylinders are available.
Name - Shuaib Khatib

Phone - 9833708378
Location - Janjikar Street, Mumbai-400002
Last verified @ 5/5/21 5:06 pm

#CovidHelp #CovidResources #COVIDEmergency2021 #MahaCovid 
#Mumbai #OxygenCylinders","[{'text': 'Verified', 'indices': [0, 9]}, {'text': 'CovidHelp', 'indices': [171, 181]}, {'text': 'CovidResources', 'indices': [182, 197]}, {'text': 'COVIDEmergency2021', 'indices': [198, 217]}, {'text': 'MahaCovid', 'indices': [218, 228]}, {'text': 'Mumbai', 'indices': [230, 237]}, {'text': 'OxygenCylinders', 'indices': [238, 254]}]"
Gautam_RM_,2021-05-06 05:26:05,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI GOREGAON-West
Oxygen cylinders available
VEER Foundation

Name: Dhaval Sanhvi/Nishith Shah
Phone: 7977703913/9819298666
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar nagar, Goregaon W

Last Verified @ 6/05/21 08:49 AM

#MahaCovid",[]
ManoharIcon27,2021-05-06 05:24:53,"#CovidInfoAlert
#Verified
#MUMBAI
#Oxygen cylinders available
VEER Foundation
Name: Dhaval Sanhvi (7977703913) 
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar Nagar, Goregaon west","[{'text': 'CovidInfoAlert', 'indices': [21, 36]}, {'text': 'Verified', 'indices': [37, 46]}, {'text': 'MUMBAI', 'indices': [47, 54]}, {'text': 'Oxygen', 'indices': [55, 62]}]"
balireddy_rebel,2021-05-06 05:24:03,"#CovidInfoAlert
#Verified
#MUMBAI
#Oxygen cylinders available
VEER Foundation
Name: Dhaval Sanhvi (7977703913) 
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar Nagar, Goregaon west","[{'text': 'CovidInfoAlert', 'indices': [21, 36]}, {'text': 'Verified', 'indices': [37, 46]}, {'text': 'MUMBAI', 'indices': [47, 54]}, {'text': 'Oxygen', 'indices': [55, 62]}]"
varunkrsinha,2021-05-06 05:22:29,"#TeamIndiaVsCovid
#Verified
#MUMBAI
#Oxygen cylinders
VEER Foundation
Name: Dhaval (7977703913) 
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar Nagar, Goregaon west
via @TeamSOSIndia
cc: @Alphatoonist @TheNeatSoul @GoofyOlives @TheNiteshSingh @AshwiniDodani","[{'text': 'TeamIndiaVsCovid', 'indices': [20, 37]}, {'text': 'Verified', 'indices': [38, 47]}, {'text': 'MUMBAI', 'indices': [48, 55]}, {'text': 'Oxygen', 'indices': [56, 63]}]"
perusalaar,2021-05-06 05:22:27,"#CovidInfoAlert
#Verified
#MUMBAI
#Oxygen cylinders available
VEER Foundation
Name: Dhaval Sanhvi (7977703913) 
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar Nagar, Goregaon west","[{'text': 'CovidInfoAlert', 'indices': [21, 36]}, {'text': 'Verified', 'indices': [37, 46]}, {'text': 'MUMBAI', 'indices': [47, 54]}, {'text': 'Oxygen', 'indices': [55, 62]}]"
AbhiNTR97370745,2021-05-06 05:22:06,"#CovidInfoAlert
#Verified
#MUMBAI
#Oxygen cylinders available
VEER Foundation
Name: Dhaval Sanhvi (7977703913) 
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar Nagar, Goregaon west","[{'text': 'CovidInfoAlert', 'indices': [21, 36]}, {'text': 'Verified', 'indices': [37, 46]}, {'text': 'MUMBAI', 'indices': [47, 54]}, {'text': 'Oxygen', 'indices': [55, 62]}]"
PranavAAdhf,2021-05-06 05:22:05,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified 6/5/21, 9:12 AM",[]
Mr_professor7,2021-05-06 05:21:37,"#CovidInfoAlert
#Verified
#MUMBAI
#Oxygen cylinders available
VEER Foundation
Name: Dhaval Sanhvi (7977703913) 
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar Nagar, Goregaon west","[{'text': 'CovidInfoAlert', 'indices': [21, 36]}, {'text': 'Verified', 'indices': [37, 46]}, {'text': 'MUMBAI', 'indices': [47, 54]}, {'text': 'Oxygen', 'indices': [55, 62]}]"
varunkrsinha,2021-05-06 05:21:21,"#CovidInfoAlert
#TeamIndiaVsCovid
#Verified
#MUMBAI
#Oxygen cylinders available
VEER Foundation
Name: Dhaval Sanhvi (7977703913) 
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar Nagar, Goregaon west,","[{'text': 'CovidInfoAlert', 'indices': [18, 33]}, {'text': 'TeamIndiaVsCovid', 'indices': [34, 51]}, {'text': 'Verified', 'indices': [52, 61]}, {'text': 'MUMBAI', 'indices': [62, 69]}, {'text': 'Oxygen', 'indices': [70, 77]}]"
DevNaFC,2021-05-06 05:21:12,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
always2_suhel,2021-05-06 05:20:44,"#CovidInfoAlert
#Verified
#MUMBAI
#Oxygen cylinders available
VEER Foundation
Name: Dhaval Sanhvi (7977703913) 
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar Nagar, Goregaon west","[{'text': 'CovidInfoAlert', 'indices': [21, 36]}, {'text': 'Verified', 'indices': [37, 46]}, {'text': 'MUMBAI', 'indices': [47, 54]}, {'text': 'Oxygen', 'indices': [55, 62]}]"
shrenik0911,2021-05-06 05:20:41,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
shrenik0911,2021-05-06 05:20:38,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI GOREGAON-West
Oxygen cylinders available
VEER Foundation

Name: Dhaval Sanhvi/Nishith Shah
Phone: 7977703913/9819298666
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar nagar, Goregaon W

Last Verified @ 6/05/21 08:49 AM

#MahaCovid",[]
apoorvasunshine,2021-05-06 05:20:33,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
CVDResourcesBot,2021-05-06 05:20:02,"#sos mumbai
MUMBAI GOREGAON-West
Oxygen cylinders available
VEER Foundation

Name: Dhaval Sanhvi/Nishith Shah
Phone: 7977703913/9819298666
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar nagar, Goregaon W

#sossm

Last Verified @ 6/05/21 08:49 AM

#MahaCovid","[{'text': 'sos', 'indices': [20, 24]}]"
bot_marathi,2021-05-06 05:20:00,"#sos mumbai
MUMBAI GOREGAON-West
Oxygen cylinders available
VEER Foundation

Name: Dhaval Sanhvi/Nishith Shah
Phone: 7977703913/9819298666
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar nagar, Goregaon W

#sossm

Last Verified @ 6/05/21 08:49 AM

#MahaCovid","[{'text': 'sos', 'indices': [20, 24]}]"
pratik_achrekar,2021-05-06 05:19:57,"#sos mumbai
MUMBAI GOREGAON-West
Oxygen cylinders available
VEER Foundation

Name: Dhaval Sanhvi/Nishith Shah
Phone: 7977703913/9819298666
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar nagar, Goregaon W

#sossm

Last Verified @ 6/05/21 08:49 AM

#MahaCovid","[{'text': 'sos', 'indices': [20, 24]}]"
