username,tweet_date,resource,req,bloodgroup,contact,cities,tweet
VikasMo30460425,2021-05-04 06:13:36,ICU Bed,AVAILABLE,NA,['0442664445'],['Chennai'],"@lrraju Billroth Hospital Shenoynagar Chennai
Icu beds available 
Verified 
Contact NO: 04426644451 

Please try"
VikasMo30460425,2021-05-04 06:13:31,ICU Bed,UNKNOWN,NA,['9790932323'],['Chennai'],"@shahir_muneer @104_GoTN *Sakthi Hospital &amp; Research Centre, Triplicane*
175, Big Street, Triplicane, Chennai, Tamil Nadu #TN 600005,Triplicane,Mylapore
#Chennai
9790932323
Normal #Beds: 0 Vacant / 29 Total
#O2 Beds: 4 Vacant / 40 Total
#ICU Beds: 0 Vacant / 6 Total

#verified  02/05/2021 07:49 PM"
kaif_toma,2021-05-04 06:06:29,ICU Bed,AVAILABLE,NA,['7904016493'],['Chennai'],"#icu #bed in #gunasekaran hospital porur #chennai 
Bed available only after doctor consultation 
Contact: 7904016493 
#Verified at 3:50 pm on 1st May.           CALLING RESOURCES VERIFIED EARLIER THAN A DAY MAY BE REDUNDANT @notmanoj_ @HaramiParindey"
K9_Wala_Mukesh,2021-05-04 06:05:48,oxygen,NEED,NA,['9840434386'],['Chennai'],"CHENNAI FOLKS ! ! ! 
URGENT HELP ! ! !

A Patient from Vellore is in dire need of ICU BED in any of the prominent hospitals of Chennai. 

She's 59 yr old. Oxygen was below 70 as per last update at 3AM. 

PLEASE TAG CHENNAITES WHO CAN HELP.

CALL: 9840434386

#VERIFIED #SOS"
HARIHARANBP1,2021-05-04 06:03:18,oxygen,NEED,NA,[],['Chennai'],"Need Oxygen beds in Chennai... Please give verified details
🙏🙏🙏🙏"
Ashideep4,2021-05-04 05:52:16,oxygen,AVAILABLE,NA,[],['Chennai'],"@supriyaR_ Look at other people tweeting about availability of oxygen, bed in Chennai:

- https://t.co/WGwnEdtB4Q 
- https://t.co/D5RfoSdwCs

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
9gagtamizh,2021-05-04 05:29:52,oxygen,UNKNOWN,['O -'],['9626219328'],['Chennai'],"CHO - Aysha Hospital
91 A,MILLERS ROAD,KILPAUK,Pursawalkam
Chennai

Has oxygen beds

Message the patient details to 9626219328... 

Please don't call her.. WhatsApp the patient details 

~Verified

#Chennai #Oxygen #BedsForTN #ChennaiCovidhelp"
DN98390534,2021-05-04 05:18:11,ICU Bed,UNKNOWN,NA,['9790932323'],['Chennai'],"*Sakthi Hospital &amp; Research Centre, Triplicane*
175, Big Street, Triplicane, Chennai, Tamil Nadu #TN 600005,Triplicane,Mylapore
#Chennai
9790932323
Normal #Beds: 0 Vacant / 29 Total
#O2 Beds: 4 Vacant / 40 Total
#ICU Beds: 0 Vacant / 6 Total

#verified  02/05/2021 07:49 PM"
findthecolors,2021-05-04 04:30:45,other,AVAILABLE,NA,[],['Chennai'],"@MahaliVasu There are people who are making calls and checking for availability of bed, ventilator in Chennai:

- https://t.co/3BTd3blD3S 
- https://t.co/D5RfoSdwCs

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
findthecolors,2021-05-04 04:27:39,other,AVAILABLE,NA,[],['Chennai'],"@MahaliVasu Some good people are posting about availability of bed, ventilator in Chennai:

- https://t.co/3BTd3blD3S 
- https://t.co/D5RfoSdwCs

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
DineshCP87,2021-05-04 04:14:32,oxygen,AVAILABLE,NA,['9789954702'],['Chennai'],"40 Covid #beds with #Oxygen facility available in Southern Crest hotels , 
T-Nagar #Chennai. 

Contact 9789954702 for booking a bed. 

#Verified at 3:15 PM, 3 May"
findthecolors,2021-05-04 04:09:34,ICU Bed,AVAILABLE,NA,[],['Chennai'],"@Sunil1308 You can check here if people are posting about availability of icu, bed in Chennai:

- https://t.co/05r6UuKZz1 
- https://t.co/D5RfoSdwCs

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
findthecolors,2021-05-04 03:44:18,ICU Bed,AVAILABLE,NA,[],['Chennai'],"@laksulekha2 There are people who are making calls and checking for availability of icu, bed, ventilator in Chennai:

- https://t.co/3BTd3blD3S 
- https://t.co/D5RfoSdwCs

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
findthecolors,2021-05-04 03:35:11,ICU Bed,AVAILABLE,NA,[],['Chennai'],"@Sharanyachander People might be posting here about availability of icu, bed, ventilator in Chennai:

- https://t.co/3BTd3blD3S 
- https://t.co/D5RfoSdwCs

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
findthecolors,2021-05-04 03:27:13,ICU Bed,AVAILABLE,NA,[],['Chennai'],"@ShrutiNallappa Some good people are posting about availability of icu in Chennai:

- https://t.co/05r6UuKZz1 
- https://t.co/D5RfoSdwCs

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
findthecolors,2021-05-04 01:50:28,ICU Bed,AVAILABLE,NA,[],['Chennai'],"@praveenmoghili Check if there are people who are making calls and checking for availability of icu in Chennai:

- https://t.co/05r6UuKZz1 
- https://t.co/D5RfoSdwCs

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
findthecolors,2021-05-04 01:16:45,oxygen,AVAILABLE,NA,[],['Chennai'],"@JanardhananMala Look at other people tweeting about availability of oxygen, icu in Chennai:

- https://t.co/WGwnEdtB4Q 
- https://t.co/D5RfoSdwCs

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
Lokalwala3,2021-05-04 01:15:31,oxygen,UNKNOWN,NA,[],"['Mumbai', 'Delhi', 'Chennai']","@_SSRFan @104_GoTN Use this bot for Beds, Oxygen, #Plasma in any city. Latest verified numbers.

Just send ‘COVID’ to initiate.

https://t.co/G72RqYINuN

CovidHelp PlasmaDonors Oxygen HospitalBeds Delhi Mumbai Chennai"
