username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
balanesharrys,"When the time is right,
I the Lord will make it happen- Isaiah 60:22",🇰🇷🇯🇵,11,12,160,2020-12-22 14:05:04,2021-04-29 13:51:41,0,"To support our relief efforts, please share this message and donate whatever you can. In this state of urgency, every dollar counts towards saving a life.
#HelpIndiaBreathe

https://t.co/3Es3LRTMRE","[{'text': 'HelpIndiaBreathe', 'indices': [155, 172]}]"
Aryan_Narangkar,18 🥱,"Mumbai, India",56,7,17,2021-04-11 11:36:46,2021-04-29 13:50:05,2,If you want to count number of dumb people just count number of people who shared this post or donated to this organisation. An American based organisation raising funds for India . Isn’t it funny? #imanacares #helpindiabreathe #dumbpeople #fundraising https://t.co/LUozvdK55S,"[{'text': 'imanacares', 'indices': [198, 209]}, {'text': 'helpindiabreathe', 'indices': [210, 227]}, {'text': 'dumbpeople', 'indices': [228, 239]}, {'text': 'fundraising', 'indices': [240, 252]}]"
lirvailluminati,Tell me more,,182,7,23,2014-08-25 18:24:50,2021-04-29 13:50:04,0,"How many dead bodies is it going to take for us to finally open our eyes? #ResignModi #helpindiabreathe #IndiaChoked #IndiaFightsCorona 

https://t.co/QTHR0aDbZL","[{'text': 'ResignModi', 'indices': [74, 85]}, {'text': 'helpindiabreathe', 'indices': [86, 103]}, {'text': 'IndiaChoked', 'indices': [104, 116]}, {'text': 'IndiaFightsCorona', 'indices': [117, 135]}]"
riteshb2,Cyber Crime Investigator. Founder and Director - V4WEB Cybersecurity. TEDx Speaker.,Cyberspace,551,807,3831,2014-07-18 17:12:38,2021-04-29 13:47:27,11,"Kudos to Banas Dairy in Gujarat and it's team of engineers! In just 72 hours, they build an oxygen generator that can generate oxygen equivalent to 70 jumbo oxygen cylinders or 680 kg, sufficient for 35-40 patients for a day. #HelpIndiaBreathe  https://t.co/43bmxb4wsG",[]
AChaudhary01,Views expressed are personal. RTs are not endorsements.,Delhi,42,384,3594,2016-07-06 05:23:08,2021-04-29 13:47:20,11,"Kudos to Banas Dairy in Gujarat and it's team of engineers! In just 72 hours, they build an oxygen generator that can generate oxygen equivalent to 70 jumbo oxygen cylinders or 680 kg, sufficient for 35-40 patients for a day. #HelpIndiaBreathe  https://t.co/43bmxb4wsG",[]
sanjg2k1,"https://t.co/In7vBJVt1H. Electronics, IIT Kanpur 1983, IAS in 1985. Secretary, ISCS, Home Ministry, GoI. Earlier, Addl Chief Secy in HP and President & CEO, Digital India","New Delhi, India",675,10716,7448,2009-07-11 17:46:13,2021-04-29 13:45:44,11,"Kudos to Banas Dairy in Gujarat and it's team of engineers! In just 72 hours, they build an oxygen generator that can generate oxygen equivalent to 70 jumbo oxygen cylinders or 680 kg, sufficient for 35-40 patients for a day. #HelpIndiaBreathe  https://t.co/43bmxb4wsG",[]
keqingssimp,"btspopper, dream protector, AHHHHH // @dreamwastaken , @BTS_twt","she/they , minor(12+)",23,16,56,2021-03-24 06:20:07,2021-04-29 13:23:02,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
qothicjk,#정국: prod by JK,she/her | ot7 | fan account |,1622,1696,31426,2021-02-10 23:42:31,2021-04-29 13:21:44,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
MemesByZayn,Memer 🎈 try,,4132,2581,5769,2018-07-21 21:07:43,2021-04-29 13:19:47,0,"They have restricted Pakistan from donating. Pakistan want to do is to lend a helping hand. But India has surprised 💔🙌
#helpindiabreathe #HelpingHand #PakistanstandswithIndia #COVID19India https://t.co/2izWSfTtFu","[{'text': 'helpindiabreathe', 'indices': [119, 136]}, {'text': 'HelpingHand', 'indices': [137, 149]}, {'text': 'PakistanstandswithIndia', 'indices': [150, 174]}, {'text': 'COVID19India', 'indices': [175, 188]}]"
jkookbuns,this is @universtarkth back up acc .,୧ 🍥 — she/her  ‧₊ marian ,444,445,314,2021-04-11 12:21:33,2021-04-29 13:04:51,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
asahib00,✧ chaesahisung ┊~ Support and Donate https://t.co/qTItuza85W,💉👩🏻‍⚕️ ‘99 ♡ exo 9/12,218,160,4038,2020-09-27 20:28:58,2021-04-29 12:57:23,0,"this is the only way i could help, i wanna donate but idk how :(( #HelpIndiaBreathe https://t.co/EkdhJaXQVA","[{'text': 'HelpIndiaBreathe', 'indices': [66, 83]}]"
hiranaaz5,,,109,32,70,2014-09-08 15:24:25,2021-04-29 12:53:10,0,"Important ⚠️
Please share!!

#CovidResources #COVID19India #CovidIndia #Covid19IndiaHelp #COVIDSecondWave #helpindiabreathe https://t.co/NjCLRlHLzb","[{'text': 'CovidResources', 'indices': [29, 44]}, {'text': 'COVID19India', 'indices': [45, 58]}, {'text': 'CovidIndia', 'indices': [59, 70]}, {'text': 'Covid19IndiaHelp', 'indices': [71, 88]}, {'text': 'COVIDSecondWave', 'indices': [89, 105]}, {'text': 'helpindiabreathe', 'indices': [106, 123]}]"
seokkore_,ot7 — 🍥🍡𝙠𝙞𝙢 .✧* cbyf,she/her,922,872,647,2020-12-25 09:17:06,2021-04-29 12:39:57,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
ashkaps21,The world revolves around BTS,India ,18,0,77,2020-09-21 15:24:46,2021-04-29 12:33:57,0,"ANY VERIFIED LEADS ON OXYGEN CYLINDERS IN DELHI? PLEASE HELP 🙏🏻
#DelhiSOS #HelpDelhi #helpindiabreathe #helpindia #COVID19 #COVID19 #OxygenShortage #DelhiOxygenCrisis","[{'text': 'DelhiSOS', 'indices': [64, 73]}, {'text': 'HelpDelhi', 'indices': [74, 84]}, {'text': 'helpindiabreathe', 'indices': [85, 102]}, {'text': 'helpindia', 'indices': [103, 113]}, {'text': 'COVID19', 'indices': [114, 122]}, {'text': 'COVID19', 'indices': [123, 131]}, {'text': 'OxygenShortage', 'indices': [132, 147]}, {'text': 'DelhiOxygenCrisis', 'indices': [148, 166]}]"
vfairykoo,꒰ 🥟 ꒱ she°they | vkook thinker💭,방탄소년단,483,630,1246,2021-02-09 15:57:01,2021-04-29 12:26:56,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
gabrielledispoo,Asawa ni bembo ito tangina mo ka,,268,168,848,2020-03-21 14:40:21,2021-04-29 12:22:53,2,"There's currently lack of oxygen and medical supplies going on right now in India and lots of deaths are being reported. For anyone who's willing to help and donate, there's a fundraiser held by https://t.co/WBj2Bbw9It 🥺

#COVIDEmergency
#helpindiabreathe","[{'text': 'COVIDEmergency', 'indices': [222, 237]}, {'text': 'helpindiabreathe', 'indices': [238, 255]}]"
NeepaGummapu,Just a girl supporting her favouritest artists in the world!!!,"Hyderabad, India",524,570,61032,2009-05-26 06:31:05,2021-04-29 12:21:05,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
simplykk87,"Advisory Board - AI Forum I 40 under 40 data scientist | Jio | Entrepreneur | IIT-Guwahati | Founder https://t.co/7dKod19YzR  

#ai #machinelearning #deeplearning 

https://t.co/7dKod19YzR",Bangalore,772,297,1484,2010-12-08 19:10:11,2021-04-29 12:15:19,2,It is a time to help each other not a time to complain. #HelpingHand #helpindiabreathe #formulateai https://t.co/IVYsfhSIZK,"[{'text': 'HelpingHand', 'indices': [74, 86]}, {'text': 'helpindiabreathe', 'indices': [87, 104]}, {'text': 'formulateai', 'indices': [105, 117]}]"
crabbynamjoonie,"⠀  namjoons love for crabs is adorable
    
             ♡ @ggvkiecore  @BTS_twt @kittaedoll♡
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀ ⠀",she ? her ! | minor !,1181,1145,6567,2021-02-07 03:13:25,2021-04-29 12:09:40,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
ggvkiecore,## . . . 🛒  bangtan sonyeondan 🗯🎸 ͏͏͏͏͏͏ ͏͏͏͏͏͏ ͏͏͏͏͏͏ ͏͏͏͏͏͏⠀⠀⠀ ͏͏͏͏͏͏ ͏͏͏͏͏͏ ͏͏͏͏͏͏ ͏͏͏͏͏͏ ͏͏͏͏͏͏⠀⠀⠀͏͏͏͏͏͏⠀⠀⠀͏͏͏͏͏͏⠀♡'s @crabbynamjoonie @BTS_twt,s!her - minor !? - bisexual ☆,1150,1144,4843,2021-02-06 11:10:06,2021-04-29 12:08:39,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
iggoism,His Grace runs deep ☝🏼❤️ | 18 | INFJ-T | 🖊️💻📋🎼🎬📷🔍 | 🇵🇭🙏🏼,"Maco, Davao Region",375,237,6824,2016-04-08 00:37:22,2021-04-29 12:01:45,0,Prayers are always powerful! #helpindiabreathe https://t.co/On6s0a9Ji0,"[{'text': 'helpindiabreathe', 'indices': [29, 46]}]"
peachhyksj,"↳ #JIN ↷ you are my epiphany ₊˚✧
                            she ⌗ her", moarmygene ✰,481,375,9091,2020-09-20 06:03:53,2021-04-29 11:49:26,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
djtannieswiss,DJ | Graphic Designer @prismcszw|Bookings: djtannieswiss263@gmail.com,"Harare, Zimbabwe",965,735,4469,2009-04-27 12:15:41,2021-04-29 11:49:21,0,"Lets stand together and help India Breathe #helpindiabreathe #india #COVID19 #IndiaChoked #PrayForIndia #Unite2FightCorona #Indianews 

https://t.co/VsjmPmTRJl","[{'text': 'helpindiabreathe', 'indices': [43, 60]}, {'text': 'india', 'indices': [61, 67]}, {'text': 'COVID19', 'indices': [68, 76]}, {'text': 'IndiaChoked', 'indices': [77, 89]}, {'text': 'PrayForIndia', 'indices': [90, 103]}, {'text': 'Unite2FightCorona', 'indices': [104, 122]}, {'text': 'Indianews', 'indices': [123, 133]}]"
yminsvga,"︎I grew a flower that can't be bloomed, in a dream that can't come  true. 

︎ ︎ ︎
                     ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎
 ︎  ︎ ︎ ︎ ︎ ︎ ︎|ᵇᵗˢ",,559,556,897,2021-02-14 04:49:55,2021-04-29 11:49:03,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
_cherrygyu,꒰ #⃞niki + #⃞yoongi + #⃞soobin ꒱ ᵕ̈ she/her 🧈🍋 multi ♡︎, 🇺🇸🇨🇴🇨🇦 fan acc ,600,443,2407,2020-12-05 23:12:31,2021-04-29 11:48:08,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
fvrjjkv,xe ! xem they @universtarkth BFF,read cbyf !! 🗯️ 3TEEN,2175,2633,5823,2020-06-11 02:51:07,2021-04-29 11:47:05,0,PLS CHECK PINNED ! #helpindiabreathe,"[{'text': 'helpindiabreathe', 'indices': [19, 36]}]"
fvrjjkv,xe ! xem they @universtarkth BFF,read cbyf !! 🗯️ 3TEEN,2175,2633,5823,2020-06-11 02:51:07,2021-04-29 11:46:10,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
taehluvbot,"͏͏͏͏͏͏ ͏͏͏͏͏͏ ͏͏͏͏⠀⠀   . ૮(ˊ ʌ ˋ)ა . . tae's wife (real) ! she her ⋆ ˖ּ ⬫ ׂ
⠀ ͏͏͏͏͏͏ ͏͏͏͏͏͏                                ✦ minor | 15",,340,170,3924,2021-03-17 14:22:41,2021-04-29 11:45:19,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
flytomykoo,͏ ͏ ͏ ͏͏͏͏͏͏͏͏͏͏͏͏ ͏͏͏͏͏͏͏͏͏͏͏͏ ͏͏͏͏͏͏͏͏͏͏͏͏ ꒰꒰ :: carrd byf #JUNGKOOK: 저 미래로 달아나자͏ ͏꒱͏ ͏͏͏͏͏͏͏͏͏͏͏͏ ͏ ͏ ͏͏͏͏͏͏͏͏͏͏͏͏ ͏ ͏ ͏͏͏͏͏͏͏͏͏͏͏͏ ͏ ͏5TEEN.♥︎ :: @DISHASEUL,☽┊she¡they bi 한때는 태양의 세계에 속했던 노랜 멈췄어 노랜 멎었어 별의 심장엔 텁텁한 안개층뿐 넌 날 지웠어 넌 날 잊었어,1881,1649,25293,2018-07-24 22:29:32,2021-04-29 11:42:36,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
thundrXD,ชาติ ศาสนา พระมหาเอ็กโซOT9,,55,51,49791,2014-10-22 14:26:41,2021-04-29 11:40:18,6,"1 DEATH every 5 MINUTES

To donate, go to: https://t.co/CftE3byBmQ

Help India Breathe
#helpindiabreathe https://t.co/7xAcI7g1bv","[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
ot7__supremacy,"It ain't the end of the world. The present, it shine like a pearl • minor • she/her •",,479,401,4182,2020-07-17 14:56:03,2021-04-29 11:36:37,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
mneenuna,Tomorrowพี่ชานปล่อยแล้วจ้า กดลิงค์ด้านล่างเลย!!! | @weareoneEXO 2021มาแล้ว!!!!! | toxic timeline | ไม่เอาโปรเจคแป๊กอีหมานค่ะ,,260,161,139864,2019-07-30 02:30:58,2021-04-29 11:35:38,1,"📢Emergency Alert 

India is battling a second wave of deadly #COVID19  

Please help. 

Donate at https://t.co/qxqfXFxY9D 

#helpindiabreathe 

Photo: © UNICEF/Singh https://t.co/q5vnbZy4y4","[{'text': 'COVID19', 'indices': [80, 88]}]"
mneenuna,Tomorrowพี่ชานปล่อยแล้วจ้า กดลิงค์ด้านล่างเลย!!! | @weareoneEXO 2021มาแล้ว!!!!! | toxic timeline | ไม่เอาโปรเจคแป๊กอีหมานค่ะ,,260,161,139864,2019-07-30 02:30:58,2021-04-29 11:35:20,6,"1 DEATH every 5 MINUTES

To donate, go to: https://t.co/CftE3byBmQ

Help India Breathe
#helpindiabreathe https://t.co/7xAcI7g1bv","[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
mneenuna,Tomorrowพี่ชานปล่อยแล้วจ้า กดลิงค์ด้านล่างเลย!!! | @weareoneEXO 2021มาแล้ว!!!!! | toxic timeline | ไม่เอาโปรเจคแป๊กอีหมานค่ะ,,260,161,139864,2019-07-30 02:30:58,2021-04-29 11:34:13,3,"If you can, let’s #HelpIndiaBreathe: https://t.co/DXxdbKzGmL","[{'text': 'HelpIndiaBreathe', 'indices': [36, 53]}]"
Baerennal,,,149,1615,177158,2017-01-31 06:59:48,2021-04-29 11:33:58,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
mneenuna,Tomorrowพี่ชานปล่อยแล้วจ้า กดลิงค์ด้านล่างเลย!!! | @weareoneEXO 2021มาแล้ว!!!!! | toxic timeline | ไม่เอาโปรเจคแป๊กอีหมานค่ะ,,260,161,139864,2019-07-30 02:30:58,2021-04-29 11:33:53,34,"Donate today so we can all breathe a little easier...

https://t.co/4IBslwuqXZ

#samarthbajaj #fromu2them 
#miheekabajaj #sasharawalbajaj 
#buntybajaj #helpindiabreathe
#oxygendriveindia #DonateNow https://t.co/er8cqQkn05","[{'text': 'samarthbajaj', 'indices': [98, 111]}, {'text': 'fromu2them', 'indices': [112, 123]}, {'text': 'miheekabajaj', 'indices': [125, 138]}]"
92persona,"#김남준 : even if you’re not perfect, you’re limited edition ˖◛⁺⑅ | @BTS_twt",˖*° she!her | 14 ✧ ot7,317,331,3979,2020-11-23 11:58:23,2021-04-29 11:33:15,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
Imjinsearth_,"He calls me his Earth 🌍 I call him my Moon
She/her 🇮🇳 , OT7",A simp 4 bread cheeks 🥺🍞,2174,683,4939,2021-02-20 15:34:35,2021-04-29 11:32:14,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
seoyeonkookie,"             ⌗ SHE!HER ★ 정국 – ting ting ball ?!
⠀⠀⠀⠀⠀priv⠀@jungkookjbts⠀🖇⠀@bts_twt",koo misser ?! 🗯 jungkook is a south korean singer and songwriter. he is the youngest member and vocalist in the south korean boy band bts ‹3,776,1215,8239,2020-09-14 19:23:59,2021-04-29 11:24:11,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
_alexandramw,BTC LLM student at Cardiff Uni📚,"Wales, United Kingdom",476,123,133,2019-06-13 19:41:37,2021-04-29 11:23:44,1,"#HelpIndiaBreathe 🙏🏽

If anyone wants to donate to help charities who are working to distribute supplies for free around India, here’s a list of charities that are on ground:

@Khalsa_Aid 
@GiveIndia 
@india_oxygen 
@decappeal 
@milaapdotorg 
@Hemkunt_Fdn","[{'text': 'HelpIndiaBreathe', 'indices': [21, 38]}]"
yoosenoogyu,"— 1365244, not for u. /j | hey:) | no dms","she¡her, filo",539,379,2348,2020-11-17 15:17:30,2021-04-29 11:22:59,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
harssh48647928,sometimes some memories inspire us more than the current situations💫,,9,4,19,2021-02-14 08:22:56,2021-04-29 11:21:33,1,"#helpindiabreathe 
Is situation me sab sabki help kare 
Beds news de agr available ho...
#betogeather 
#DonatePlasmaSaveLives
Try to find remdesivir 
#notextracost","[{'text': 'helpindiabreathe', 'indices': [20, 37]}, {'text': 'betogeather', 'indices': [109, 121]}]"
unicefireland,"UNICEF protects children's lives and works for #childrights everywhere #foreverychild https://t.co/SHZEgigYYT 

For youth affairs @UnicefIRLyouth","Dublin, Ireland",2910,9803,9112,2010-03-01 22:54:27,2021-04-29 11:20:33,1,"📢Emergency Alert 

India is battling a second wave of deadly #COVID19  

Please help. 

Donate at https://t.co/qxqfXFxY9D 

#helpindiabreathe 

Photo: © UNICEF/Singh https://t.co/q5vnbZy4y4","[{'text': 'COVID19', 'indices': [61, 69]}, {'text': 'helpindiabreathe', 'indices': [124, 141]}]"
iiLarxa,all the best people are crazy,Any pronouns,666,267,9998,2019-10-09 12:19:48,2021-04-29 11:16:53,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
mingiflrs,"light a flame  ||  @yerichery 
||  bun/luna/star/nov/mew/kitty (no gendered terms)",desi | multi,1153,962,11251,2020-01-04 13:20:45,2021-04-29 11:16:42,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
bangtan7damn_,"INFJ-T. Imperfect but limited. She/her²¹. Love nature 💚.Don't let evils rule the planet. 🚫 solo stans, shippers, kpoppies, western stans.",Not a pillpopper like you,285,308,4887,2016-04-24 15:43:40,2021-04-29 11:15:41,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
ishita_sandhir,Pursuing masters in marketing and management communication. 🤓Communicate to be visible in society.👍,"Bengaluru, India",52,20,66,2016-06-21 03:00:58,2021-04-29 11:15:01,0,This a tough time and people have to become self fighters. Make your immune system strong and give positive response and keep your reports negative. Stay safe India #FightAgainstCOVID19 #helpindiabreathe,"[{'text': 'FightAgainstCOVID19', 'indices': [165, 185]}, {'text': 'helpindiabreathe', 'indices': [186, 203]}]"
kookztae_,— kang taehyun my beloved  ❆,she / her,2610,3277,13092,2020-03-23 09:47:22,2021-04-29 11:14:09,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
dearbangtan2021,Leave your pointless worries aside for a moment Let's enjoy together and remember together ~telepathy~ 💜14💜 21.5.2021,"Leicester, England",377,192,1075,2021-01-19 12:20:34,2021-04-29 11:13:27,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
jmvalien,                  (zZz)... #지민: 3rd gen it boy🐈                         SHE%HER ★ @pjmvflwr       ,🗯14!?...bi (multi) cgc!? ステレオから Mono へ分かれ道 はそう これが散りゆく運命ならば My last letter 綴る言葉、書いては消してる 君への想いはso many to let go Unpuzzle my lego,1660,2848,17696,2021-02-03 11:26:44,2021-04-29 11:12:27,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
taeminaraa,︎ ︎ ︎ ︎ ︎   ‹‹ #김태형 & #JOSHUA ‘95 ›› SHE%HER,𝐬𝐯𝐭. 𓂅 ⌗BTS  ; ‘04 liner,5750,6452,14750,2019-07-08 01:34:29,2021-04-29 11:10:26,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
kimchjimini,I live so I love - @taeberrychu › @heavenlyjimim                                                                        -She!her,mar saba lie mira stu siddhi isa sharose lily jil aisya fiona aly² fiea molly kaye rin² rid,3051,3986,30962,2020-05-07 10:25:54,2021-04-29 11:09:31,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
mygij,"taegikook misser . . . she!her, thirteen @mygjjkv",,690,637,11472,2020-10-11 18:51:01,2021-04-29 11:08:49,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
harssh48647928,sometimes some memories inspire us more than the current situations💫,,9,4,19,2021-02-14 08:22:56,2021-04-29 11:08:09,1,"#helpindiabreathe 
Is situation me sab sabki help kare 
Beds news de agr available ho...
#betogeather 
#DonatePlasmaSaveLives
Try to find remdesivir 
#notextracost","[{'text': 'helpindiabreathe', 'indices': [0, 17]}, {'text': 'betogeather', 'indices': [89, 101]}, {'text': 'DonatePlasmaSaveLives', 'indices': [103, 125]}, {'text': 'notextracost', 'indices': [150, 163]}]"
scyedits,*ೃ༄⋮ 𝘤𝘩𝘢𝘦𝘺𝘰𝘶𝘯𝘨 𝘴𝘵𝘢𝘯 ⋮ 𝘢𝘦𝘴𝘵𝘩𝘦𝘵𝘪𝘤 𝘦𝘥𝘪𝘵𝘴 ⋮ 𝘴𝘩𝘦 / 𝘩𝘦𝘳,,258,177,961,2020-07-07 11:28:56,2021-04-29 11:07:38,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
misspurpose_,"CEO of Confident, Off My Face, and Purpose!! multi-stan!!! (she/her)",Daydreaming,412,433,7831,2020-05-07 07:26:29,2021-04-29 11:06:39,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
fvrjjkv,xe ! xem they @universtarkth BFF,read cbyf !! 🗯️ 3TEEN,2175,2633,5823,2020-06-11 02:51:07,2021-04-29 11:05:52,35,hello ! today we all know that india has increased their covid cases. we need to help them #helpindiabreathe pls rt this post to spread awareness whats happening on india thanku ! #helpindiabreathe https://t.co/ipTV4H3cCn,"[{'text': 'helpindiabreathe', 'indices': [91, 108]}, {'text': 'helpindiabreathe', 'indices': [180, 197]}]"
shivamDC,Ahlawat,Djibouti,232,98,3839,2014-01-18 21:09:23,2021-04-29 10:43:36,0,"Chris Whitty: “Someone else problem is not only their problem, it is everyone’s problem” #helpindiabreathe","[{'text': 'helpindiabreathe', 'indices': [89, 106]}]"
