username,tweet_date,text,hashtags
Amisha00175545,2021-05-05 17:27:02,"Provide oxygen Cylinders supplies all over #Mumbai &amp; #Thane..

Contact: +91 90825 97161

Verified 5/May, 11:49 PM Indian Time 
━━━━━━━━━━━━━ 
 #Covid19IndiaHelp  #COVIDIndiaSOS 
#COVIDEmergencyIndia https://t.co/mL7eUC9iUL","[{'text': 'Mumbai', 'indices': [63, 70]}, {'text': 'Thane', 'indices': [77, 83]}]"
PriyaSh78692980,2021-05-05 17:26:55,"Provide oxygen Cylinders supplies all over #Mumbai &amp; #Thane..

Contact: +91 90825 97161

Verified 5/May, 11:49 PM Indian Time 
━━━━━━━━━━━━━ 
 #Covid19IndiaHelp  #COVIDIndiaSOS 
#COVIDEmergencyIndia https://t.co/mL7eUC9iUL","[{'text': 'Mumbai', 'indices': [63, 70]}, {'text': 'Thane', 'indices': [77, 83]}]"
_its_Snehal_,2021-05-05 17:25:47,"Provide oxygen Cylinders supplies all over #Mumbai &amp; #Thane..

Contact: +91 90825 97161

Verified 5/May, 11:49 PM Indian Time 
━━━━━━━━━━━━━ 
 #Covid19IndiaHelp  #COVIDIndiaSOS 
#COVIDEmergencyIndia https://t.co/mL7eUC9iUL","[{'text': 'Mumbai', 'indices': [63, 70]}, {'text': 'Thane', 'indices': [77, 83]}]"
Gaurav2566,2021-05-05 17:25:43,"Provide oxygen Cylinders supplies all over #Mumbai &amp; #Thane..

Contact: +91 90825 97161

Verified 5/May, 11:49 PM Indian Time 
━━━━━━━━━━━━━ 
 #Covid19IndiaHelp  #COVIDIndiaSOS 
#COVIDEmergencyIndia https://t.co/mL7eUC9iUL","[{'text': 'Mumbai', 'indices': [63, 70]}, {'text': 'Thane', 'indices': [77, 83]}]"
mohitjain77,2021-05-05 17:25:23,"#Mumbai oxygen Cyclinders Available!!

Provide oxygen supplies all over mumbai and Thane..

Contact: +91 90825 97161

Personally verified 5/5/2021 17: 18 uk time) (7mins ago)

#Mumbai #OxygenCylinder #COVID19India #COVIDEmergencyIndia https://t.co/Bpq60DYDMa","[{'text': 'Mumbai', 'indices': [21, 28]}]"
Dark_AJITH69,2021-05-05 17:25:09,"Provide oxygen Cylinders supplies all over #Mumbai &amp; #Thane..

Contact: +91 90825 97161

Verified 5/May, 11:49 PM Indian Time 
━━━━━━━━━━━━━ 
 #Covid19IndiaHelp  #COVIDIndiaSOS 
#COVIDEmergencyIndia https://t.co/mL7eUC9iUL","[{'text': 'Mumbai', 'indices': [63, 70]}, {'text': 'Thane', 'indices': [77, 83]}]"
Arpita_sidheart,2021-05-05 17:24:48,"Provide oxygen Cylinders supplies all over #Mumbai &amp; #Thane..

Contact: +91 90825 97161

Verified 5/May, 11:49 PM Indian Time 
━━━━━━━━━━━━━ 
 #Covid19IndiaHelp  #COVIDIndiaSOS 
#COVIDEmergencyIndia https://t.co/mL7eUC9iUL","[{'text': 'Mumbai', 'indices': [63, 70]}, {'text': 'Thane', 'indices': [77, 83]}]"
Adi_tyA_N_S,2021-05-05 17:24:45,"Provide oxygen Cylinders supplies all over #Mumbai &amp; #Thane..

Contact: +91 90825 97161

Verified 5/May, 11:49 PM Indian Time 
━━━━━━━━━━━━━ 
 #Covid19IndiaHelp  #COVIDIndiaSOS 
#COVIDEmergencyIndia https://t.co/mL7eUC9iUL","[{'text': 'Mumbai', 'indices': [63, 70]}, {'text': 'Thane', 'indices': [77, 83]}]"
Rajput44767794,2021-05-05 17:24:40,"Provide oxygen Cylinders supplies all over #Mumbai &amp; #Thane..

Contact: +91 90825 97161

Verified 5/May, 11:49 PM Indian Time 
━━━━━━━━━━━━━ 
 #Covid19IndiaHelp  #COVIDIndiaSOS 
#COVIDEmergencyIndia https://t.co/mL7eUC9iUL","[{'text': 'Mumbai', 'indices': [63, 70]}, {'text': 'Thane', 'indices': [77, 83]}]"
NehaSingh1008,2021-05-05 17:24:27,"Provide oxygen Cylinders supplies all over #Mumbai &amp; #Thane..

Contact: +91 90825 97161

Verified 5/May, 11:49 PM Indian Time 
━━━━━━━━━━━━━ 
 #Covid19IndiaHelp  #COVIDIndiaSOS 
#COVIDEmergencyIndia https://t.co/mL7eUC9iUL","[{'text': 'Mumbai', 'indices': [63, 70]}, {'text': 'Thane', 'indices': [77, 83]}]"
Nia95102303,2021-05-05 17:23:57,"Provide oxygen Cylinders supplies all over #Mumbai &amp; #Thane..

Contact: +91 90825 97161

Verified 5/May, 11:49 PM Indian Time 
━━━━━━━━━━━━━ 
 #Covid19IndiaHelp  #COVIDIndiaSOS 
#COVIDEmergencyIndia https://t.co/mL7eUC9iUL","[{'text': 'Mumbai', 'indices': [63, 70]}, {'text': 'Thane', 'indices': [77, 83]}]"
NeetuSidHeart,2021-05-05 17:23:49,"Provide oxygen Cylinders supplies all over #Mumbai &amp; #Thane..

Contact: +91 90825 97161

Verified 5/May, 11:49 PM Indian Time 
━━━━━━━━━━━━━ 
 #Covid19IndiaHelp  #COVIDIndiaSOS 
#COVIDEmergencyIndia https://t.co/mL7eUC9iUL","[{'text': 'Mumbai', 'indices': [63, 70]}, {'text': 'Thane', 'indices': [77, 83]}]"
Ridhima_shine,2021-05-05 17:23:16,"Provide oxygen Cylinders supplies all over #Mumbai &amp; #Thane..

Contact: +91 90825 97161

Verified 5/May, 11:49 PM Indian Time 
━━━━━━━━━━━━━ 
 #Covid19IndiaHelp  #COVIDIndiaSOS 
#COVIDEmergencyIndia https://t.co/mL7eUC9iUL","[{'text': 'Mumbai', 'indices': [63, 70]}, {'text': 'Thane', 'indices': [77, 83]}]"
Ridhima_shine,2021-05-05 17:23:09,"Mumbai oxygen Cyclinders Available!!

Provide oxygen supplies all over mumbai and Thane..

Contact: +91 90825 97161

Verified 5/5/2021 ,Telegram sources! 

#MumbaiCovid #CovidHelp 
#COVIDEmergencyIndia #COVID19 

Rt♻️ Share Max!",[]
Jyoti52514820,2021-05-05 17:22:59,"Provide oxygen Cylinders supplies all over #Mumbai &amp; #Thane..

Contact: +91 90825 97161

Verified 5/May, 11:49 PM Indian Time 
━━━━━━━━━━━━━ 
 #Covid19IndiaHelp  #COVIDIndiaSOS 
#COVIDEmergencyIndia https://t.co/mL7eUC9iUL","[{'text': 'Mumbai', 'indices': [63, 70]}, {'text': 'Thane', 'indices': [77, 83]}]"
SidheartSoni,2021-05-05 17:22:46,"Provide oxygen Cylinders supplies all over #Mumbai &amp; #Thane..

Contact: +91 90825 97161

Verified 5/May, 11:49 PM Indian Time 
━━━━━━━━━━━━━ 
 #Covid19IndiaHelp  #COVIDIndiaSOS 
#COVIDEmergencyIndia https://t.co/mL7eUC9iUL","[{'text': 'Mumbai', 'indices': [63, 70]}, {'text': 'Thane', 'indices': [77, 83]}]"
RetweetsMumbai,2021-05-05 17:22:37,"Provide oxygen Cylinders supplies all over #Mumbai &amp; #Thane..

Contact: +91 90825 97161

Verified 5/May, 11:49 PM Indian Time 
━━━━━━━━━━━━━ 
 #Covid19IndiaHelp  #COVIDIndiaSOS 
#COVIDEmergencyIndia https://t.co/mL7eUC9iUL","[{'text': 'Mumbai', 'indices': [63, 70]}, {'text': 'Thane', 'indices': [77, 83]}]"
entertainerGoti,2021-05-05 17:22:01,"Mumbai oxygen Cyclinders Available!!

Provide oxygen supplies all over mumbai and Thane..

Contact: +91 90825 97161

Verified 5/5/2021 ,Telegram sources! 

#MumbaiCovid #CovidHelp 
#COVIDEmergencyIndia #COVID19 

Rt♻️ Share Max!",[]
entertainerGoti,2021-05-05 17:21:35,"Provide oxygen Cylinders supplies all over #Mumbai &amp; #Thane..

Contact: +91 90825 97161

Verified 5/May, 11:49 PM Indian Time 
━━━━━━━━━━━━━ 
 #Covid19IndiaHelp  #COVIDIndiaSOS 
#COVIDEmergencyIndia https://t.co/mL7eUC9iUL","[{'text': 'Mumbai', 'indices': [63, 70]}, {'text': 'Thane', 'indices': [77, 83]}]"
Sidkidiwani2012,2021-05-05 17:21:28,"Provide oxygen Cylinders supplies all over #Mumbai &amp; #Thane..

Contact: +91 90825 97161

Verified 5/May, 11:49 PM Indian Time 
━━━━━━━━━━━━━ 
 #Covid19IndiaHelp  #COVIDIndiaSOS 
#COVIDEmergencyIndia https://t.co/mL7eUC9iUL","[{'text': 'Mumbai', 'indices': [63, 70]}, {'text': 'Thane', 'indices': [77, 83]}]"
Chandra85729267,2021-05-05 17:21:09,"Provide oxygen Cylinders supplies all over #Mumbai &amp; #Thane..

Contact: +91 90825 97161

Verified 5/May, 11:49 PM Indian Time 
━━━━━━━━━━━━━ 
 #Covid19IndiaHelp  #COVIDIndiaSOS 
#COVIDEmergencyIndia https://t.co/mL7eUC9iUL","[{'text': 'Mumbai', 'indices': [63, 70]}, {'text': 'Thane', 'indices': [77, 83]}]"
mannatpreet14,2021-05-05 17:20:53,"Provide oxygen Cylinders supplies all over #Mumbai &amp; #Thane..

Contact: +91 90825 97161

Verified 5/May, 11:49 PM Indian Time 
━━━━━━━━━━━━━ 
 #Covid19IndiaHelp  #COVIDIndiaSOS 
#COVIDEmergencyIndia https://t.co/mL7eUC9iUL","[{'text': 'Mumbai', 'indices': [63, 70]}, {'text': 'Thane', 'indices': [77, 83]}]"
SidkiFanRiya,2021-05-05 17:20:53,"Provide oxygen Cylinders supplies all over #Mumbai &amp; #Thane..

Contact: +91 90825 97161

Verified 5/May, 11:49 PM Indian Time 
━━━━━━━━━━━━━ 
 #Covid19IndiaHelp  #COVIDIndiaSOS 
#COVIDEmergencyIndia https://t.co/mL7eUC9iUL","[{'text': 'Mumbai', 'indices': [63, 70]}, {'text': 'Thane', 'indices': [77, 83]}]"
Fighterjet_sam,2021-05-05 17:20:31,"Provide oxygen Cylinders supplies all over #Mumbai &amp; #Thane..

Contact: +91 90825 97161

Verified 5/May, 11:49 PM Indian Time 
━━━━━━━━━━━━━ 
 #Covid19IndiaHelp  #COVIDIndiaSOS 
#COVIDEmergencyIndia https://t.co/mL7eUC9iUL","[{'text': 'Mumbai', 'indices': [43, 50]}, {'text': 'Thane', 'indices': [57, 63]}, {'text': 'Covid19IndiaHelp', 'indices': [147, 164]}, {'text': 'COVIDIndiaSOS', 'indices': [166, 180]}, {'text': 'COVIDEmergencyIndia', 'indices': [182, 202]}]"
GaneshBhoi19,2021-05-05 17:20:22,"Mumbai oxygen Cyclinders Available!!

Provide oxygen supplies all over mumbai and Thane..

Contact: +91 90825 97161

Verified 5/5/2021 ,Telegram sources! 

#MumbaiCovid #CovidHelp 
#COVIDEmergencyIndia #COVID19 

Rt♻️ Share Max!",[]
RubiholicB,2021-05-05 17:20:03,"Mumbai oxygen Cyclinders Available!!

Provide oxygen supplies all over mumbai and Thane..

Contact: +91 90825 97161

Verified 5/5/2021 ,Telegram sources! 

#MumbaiCovid #CovidHelp 
#COVIDEmergencyIndia #COVID19 

Rt♻️ Share Max!",[]
Gauravyadav3275,2021-05-05 17:19:22,"Mumbai oxygen Cyclinders Available!!

Provide oxygen supplies all over mumbai and Thane..

Contact: +91 90825 97161

Verified 5/5/2021 ,Telegram sources! 

#MumbaiCovid #CovidHelp 
#COVIDEmergencyIndia #COVID19 

Rt♻️ Share Max!",[]
CVDResourcesBot,2021-05-05 17:19:02,"Mumbai oxygen Cyclinders Available!!

Provide oxygen supplies all over mumbai and Thane..

Contact: +91 90825 97161

Verified 5/5/2021 ,Telegram sources! 

#MumbaiCovid #CovidHelp 
#COVIDEmergencyIndia #COVID19 

Rt♻️ Share Max!",[]
entertainerGoti,2021-05-05 17:18:56,"Mumbai oxygen Cyclinders Available!!

Provide oxygen supplies all over mumbai and Thane..

Contact: +91 90825 97161

Verified 5/5/2021 ,Telegram sources! 

#MumbaiCovid #CovidHelp 
#COVIDEmergencyIndia #COVID19 

Rt♻️ Share Max!","[{'text': 'MumbaiCovid', 'indices': [156, 168]}, {'text': 'CovidHelp', 'indices': [169, 179]}, {'text': 'COVIDEmergencyIndia', 'indices': [181, 201]}, {'text': 'COVID19', 'indices': [202, 210]}]"
CVDResourcesBot,2021-05-05 17:04:25,"#Mumbai oxygen Cyclinders Available!!

Provide oxygen supplies all over mumbai and Thane..

Contact: +91 90825 97161

Personally verified 5/5/2021 17: 18 uk time) (7mins ago)

#Mumbai #OxygenCylinder #COVID19India #COVIDEmergencyIndia https://t.co/Bpq60DYDMa","[{'text': 'Mumbai', 'indices': [21, 28]}]"
Dil_Doooba,2021-05-05 16:37:46,"#Mumbai oxygen Cyclinders Available!!

Provide oxygen supplies all over mumbai and Thane..

Contact: +91 90825 97161

Personally verified 5/5/2021 17: 18 uk time) (7mins ago)

#Mumbai #OxygenCylinder #COVID19India #COVIDEmergencyIndia https://t.co/Bpq60DYDMa","[{'text': 'Mumbai', 'indices': [21, 28]}]"
firfiz121,2021-05-05 16:30:56,"#Mumbai oxygen Cyclinders Available!!

Provide oxygen supplies all over mumbai and Thane..

Contact: +91 90825 97161

Personally verified 5/5/2021 17: 18 uk time) (7mins ago)

#Mumbai #OxygenCylinder #COVID19India #COVIDEmergencyIndia https://t.co/Bpq60DYDMa","[{'text': 'Mumbai', 'indices': [21, 28]}]"
asim_winner1,2021-05-05 16:30:27,"#Mumbai oxygen Cyclinders Available!!

Provide oxygen supplies all over mumbai and Thane..

Contact: +91 90825 97161

Personally verified 5/5/2021 17: 18 uk time) (7mins ago)

#Mumbai #OxygenCylinder #COVID19India #COVIDEmergencyIndia https://t.co/Bpq60DYDMa","[{'text': 'Mumbai', 'indices': [21, 28]}]"
_funtoosh_,2021-05-05 16:29:27,"#Mumbai oxygen Cyclinders Available!!

Provide oxygen supplies all over mumbai and Thane..

Contact: +91 90825 97161

Personally verified 5/5/2021 17: 18 uk time) (7mins ago)

#Mumbai #OxygenCylinder #COVID19India #COVIDEmergencyIndia https://t.co/Bpq60DYDMa","[{'text': 'Mumbai', 'indices': [21, 28]}]"
RetweetsMumbai,2021-05-05 16:28:52,"#Mumbai oxygen Cyclinders Available!!

Provide oxygen supplies all over mumbai and Thane..

Contact: +91 90825 97161

Personally verified 5/5/2021 17: 18 uk time) (7mins ago)

#Mumbai #OxygenCylinder #COVID19India #COVIDEmergencyIndia https://t.co/Bpq60DYDMa","[{'text': 'Mumbai', 'indices': [21, 28]}]"
notsopagal,2021-05-05 16:28:46,"#Mumbai oxygen Cyclinders Available!!

Provide oxygen supplies all over mumbai and Thane..

Contact: +91 90825 97161

Personally verified 5/5/2021 17: 18 uk time) (7mins ago)

#Mumbai #OxygenCylinder #COVID19India #COVIDEmergencyIndia https://t.co/Bpq60DYDMa","[{'text': 'Mumbai', 'indices': [21, 28]}]"
Sufiyaan_Asim,2021-05-05 16:27:41,"#Mumbai oxygen Cyclinders Available!!

Provide oxygen supplies all over mumbai and Thane..

Contact: +91 90825 97161

Personally verified 5/5/2021 17: 18 uk time) (7mins ago)

#Mumbai #OxygenCylinder #COVID19India #COVIDEmergencyIndia https://t.co/Bpq60DYDMa","[{'text': 'Mumbai', 'indices': [21, 28]}]"
iamrealmohit434,2021-05-05 16:27:26,"#Mumbai oxygen Cyclinders Available!!

Provide oxygen supplies all over mumbai and Thane..

Contact: +91 90825 97161

Personally verified 5/5/2021 17: 18 uk time) (7mins ago)

#Mumbai #OxygenCylinder #COVID19India #COVIDEmergencyIndia https://t.co/Bpq60DYDMa","[{'text': 'Mumbai', 'indices': [21, 28]}]"
Call_Me_lbbu,2021-05-05 16:27:11,"#Mumbai oxygen Cyclinders Available!!

Provide oxygen supplies all over mumbai and Thane..

Contact: +91 90825 97161

Personally verified 5/5/2021 17: 18 uk time) (7mins ago)

#Mumbai #OxygenCylinder #COVID19India #COVIDEmergencyIndia https://t.co/Bpq60DYDMa","[{'text': 'Mumbai', 'indices': [21, 28]}]"
ayeamhotuarenot,2021-05-05 16:27:10,"OXYGEN CYLINDERS in Mumbai, Thane &amp; Pune, Verified on 5th May (THREAD)",[]
mishti2000,2021-05-05 16:27:09,"#Mumbai oxygen Cyclinders Available!!

Provide oxygen supplies all over mumbai and Thane..

Contact: +91 90825 97161

Personally verified 5/5/2021 17: 18 uk time) (7mins ago)

#Mumbai #OxygenCylinder #COVID19India #COVIDEmergencyIndia https://t.co/Bpq60DYDMa","[{'text': 'Mumbai', 'indices': [21, 28]}]"
Darshan_0049,2021-05-05 16:26:50,"#Mumbai oxygen Cyclinders Available!!

Provide oxygen supplies all over mumbai and Thane..

Contact: +91 90825 97161

Personally verified 5/5/2021 17: 18 uk time) (7mins ago)

#Mumbai #OxygenCylinder #COVID19India #COVIDEmergencyIndia https://t.co/Bpq60DYDMa","[{'text': 'Mumbai', 'indices': [21, 28]}]"
SayedShadabFar1,2021-05-05 16:26:42,"#Mumbai oxygen Cyclinders Available!!

Provide oxygen supplies all over mumbai and Thane..

Contact: +91 90825 97161

Personally verified 5/5/2021 17: 18 uk time) (7mins ago)

#Mumbai #OxygenCylinder #COVID19India #COVIDEmergencyIndia https://t.co/Bpq60DYDMa","[{'text': 'Mumbai', 'indices': [21, 28]}]"
Princess1Khushi,2021-05-05 16:25:58,"#Mumbai oxygen Cyclinders Available!!

Provide oxygen supplies all over mumbai and Thane..

Contact: +91 90825 97161

Personally verified 5/5/2021 17: 18 uk time) (7mins ago)

#Mumbai #OxygenCylinder #COVID19India #COVIDEmergencyIndia https://t.co/Bpq60DYDMa","[{'text': 'Mumbai', 'indices': [0, 7]}, {'text': 'Mumbai', 'indices': [176, 183]}, {'text': 'OxygenCylinder', 'indices': [184, 199]}, {'text': 'COVID19India', 'indices': [200, 213]}, {'text': 'COVIDEmergencyIndia', 'indices': [214, 234]}]"
RetweetsMumbai,2021-05-05 15:28:24,"#Thane #Mumbai 

#Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#HelpWarriors","[{'text': 'Thane', 'indices': [18, 24]}, {'text': 'Mumbai', 'indices': [25, 32]}, {'text': 'Oxygen', 'indices': [35, 42]}]"
joy_david100,2021-05-05 15:23:04,"#Thane #Mumbai 

#Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#HelpWarriors","[{'text': 'Thane', 'indices': [0, 6]}, {'text': 'Mumbai', 'indices': [7, 14]}, {'text': 'Oxygen', 'indices': [17, 24]}, {'text': 'HelpWarriors', 'indices': [141, 154]}]"
RetweetsMumbai,2021-05-05 15:12:51,"@MorgannFreakman @bainjal @TMCaTweetAway @srinivasiyc @AUThackeray @zeeshan_iyc #Thane #Mumbai 

#Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#HelpWarriors","[{'text': 'Thane', 'indices': [96, 102]}, {'text': 'Mumbai', 'indices': [103, 110]}, {'text': 'Oxygen', 'indices': [113, 120]}]"
hukatronix,2021-05-05 15:08:14,"@MorgannFreakman @bainjal @TMCaTweetAway @srinivasiyc @AUThackeray @zeeshan_iyc #Thane #Mumbai 

#Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#HelpWarriors","[{'text': 'Thane', 'indices': [80, 86]}, {'text': 'Mumbai', 'indices': [87, 94]}, {'text': 'Oxygen', 'indices': [97, 104]}, {'text': 'HelpWarriors', 'indices': [221, 234]}]"
jojinEH,2021-05-05 13:34:04,"OXYGEN CYLINDERS in Mumbai, Thane &amp; Pune, Verified on 5th May (THREAD)",[]
iyythakkali,2021-05-05 12:23:54,"OXYGEN CYLINDERS in Mumbai, Thane &amp; Pune, Verified on 5th May (THREAD)",[]
faenracha,2021-05-05 12:21:44,"OXYGEN CYLINDERS in Mumbai, Thane &amp; Pune, Verified on 5th May (THREAD)",[]
tawansluts,2021-05-05 12:17:33,"OXYGEN CYLINDERS in Mumbai, Thane &amp; Pune, Verified on 5th May (THREAD)",[]
suraj_centaur,2021-05-05 12:06:19,"OXYGEN CYLINDERS in Mumbai, Thane &amp; Pune, Verified on 5th May (THREAD)",[]
tashabeeating,2021-05-05 11:53:29,"OXYGEN CYLINDERS in Mumbai, Thane &amp; Pune, Verified on 5th May (THREAD)",[]
wholadylazarus,2021-05-05 11:51:37,"OXYGEN CYLINDERS in Mumbai, Thane &amp; Pune, Verified on 5th May (THREAD)",[]
casahilmehta,2021-05-05 11:50:49,"OXYGEN CYLINDERS in Mumbai, Thane &amp; Pune, Verified on 5th May (THREAD)",[]
hoemydog,2021-05-05 11:49:33,"OXYGEN CYLINDERS in Mumbai, Thane &amp; Pune, Verified on 5th May (THREAD)",[]
ADhankwala,2021-05-05 11:49:33,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
dyingoof,2021-05-05 11:47:50,"OXYGEN CYLINDERS in Mumbai, Thane &amp; Pune, Verified on 5th May (THREAD)",[]
FuckitIdc_,2021-05-05 11:45:00,"OXYGEN CYLINDERS in Mumbai, Thane &amp; Pune, Verified on 5th May (THREAD)",[]
sejal_koru,2021-05-05 11:44:51,"OXYGEN CYLINDERS in Mumbai, Thane &amp; Pune, Verified on 5th May (THREAD)",[]
larriesbay,2021-05-05 11:43:25,"OXYGEN CYLINDERS in Mumbai, Thane &amp; Pune, Verified on 5th May (THREAD)",[]
pleaseimajoke,2021-05-05 11:38:51,"OXYGEN CYLINDERS in Mumbai, Thane &amp; Pune, Verified on 5th May (THREAD)",[]
91SAYITALL,2021-05-05 11:38:12,"OXYGEN CYLINDERS in Mumbai, Thane &amp; Pune, Verified on 5th May (THREAD)",[]
strwberrifairy,2021-05-05 11:35:31,"OXYGEN CYLINDERS in Mumbai, Thane &amp; Pune, Verified on 5th May (THREAD)",[]
jojinEH,2021-05-05 11:34:01,"OXYGEN CYLINDERS in Mumbai, Thane &amp; Pune, Verified on 5th May (THREAD)",[]
ADhankwala,2021-05-05 10:34:12,"Oxygen and ICU Beds Available in Thane
Name: Rohini Hospital
Area: Thane West
Availability: 6 Oxygen Beds and 2 ICU beds with BiPAP ventilator support
Contact: +919769842024
Verified at 5th May, 2021 at 11:11 am
#CovidResources #CovidHelp #OxygenBeds #ICUBeds
#COVIDEmergency2021",[]
HealthCheck_in,2021-05-05 09:45:01,"@FactCheckIndia's SOSIndia4U also verified #COVIDIndiaHelp info on hospital beds, oxygen, meds, plasma &amp; more from smaller cities like Palghar, Thane, Faridabad, Raipur and others, plus big cities. Go to https://t.co/QtaoUILbas for the easy-to-use &amp; install app

#COVIDEmergency","[{'text': 'COVIDIndiaHelp', 'indices': [43, 58]}, {'text': 'COVIDEmergency', 'indices': [271, 286]}]"
IndiaSpend,2021-05-05 09:45:01,"@FactCheckIndia's SOSIndia4U also verified #COVIDIndiaHelp info on hospital beds, oxygen, meds, plasma &amp; more from smaller cities like Palghar, Thane, Faridabad, Raipur and others, plus big cities. Go to https://t.co/fyErPgOimV for the easy-to-use &amp; install app

#COVIDEmergency","[{'text': 'COVIDIndiaHelp', 'indices': [43, 58]}, {'text': 'COVIDEmergency', 'indices': [271, 286]}]"
Manali0203,2021-05-05 09:10:45,"Oxygen and ICU Beds Available in Thane
Name: Rohini Hospital
Area: Thane West
Availability: 6 Oxygen Beds and 2 ICU beds with BiPAP ventilator support
Contact: +919769842024
Verified at 5th May, 2021 at 11:11 am
#Mumbai #Thane",[]
KAPILIANPoonamK,2021-05-05 09:02:43,"Oxygen and ICU Beds Available in #Thane #Mumbai
Name: Rohini Hospital
Area: Thane West
Availability: 6 Oxygen Beds and 2 ICU beds with BiPAP ventilator support
Contact: +919769842024
Verified at 5th May, 2021 at 11:11 am
#CovidNC #CovidResource","[{'text': 'Thane', 'indices': [52, 58]}, {'text': 'Mumbai', 'indices': [59, 66]}]"
K9PoonamTrends,2021-05-05 08:48:15,"Oxygen and ICU Beds Available in #Thane #Mumbai
Name: Rohini Hospital
Area: Thane West
Availability: 6 Oxygen Beds and 2 ICU beds with BiPAP ventilator support
Contact: +919769842024
Verified at 5th May, 2021 at 11:11 am
#CovidNC #CovidResource","[{'text': 'Thane', 'indices': [52, 58]}, {'text': 'Mumbai', 'indices': [59, 66]}]"
RetweetsMumbai,2021-05-05 08:07:13,"Oxygen and ICU Beds Available in #Thane #Mumbai
Name: Rohini Hospital
Area: Thane West
Availability: 6 Oxygen Beds and 2 ICU beds with BiPAP ventilator support
Contact: +919769842024
Verified at 5th May, 2021 at 11:11 am
#CovidNC #CovidResource","[{'text': 'Thane', 'indices': [52, 58]}, {'text': 'Mumbai', 'indices': [59, 66]}]"
CVDResourcesBot,2021-05-05 08:06:02,"Oxygen and ICU Beds Available in #Thane #Mumbai
Name: Rohini Hospital
Area: Thane West
Availability: 6 Oxygen Beds and 2 ICU beds with BiPAP ventilator support
Contact: +919769842024
Verified at 5th May, 2021 at 11:11 am
#CovidNC #CovidResource","[{'text': 'Thane', 'indices': [52, 58]}, {'text': 'Mumbai', 'indices': [59, 66]}]"
callmemanojkr,2021-05-05 08:05:57,"Oxygen and ICU Beds Available in #Thane #Mumbai
Name: Rohini Hospital
Area: Thane West
Availability: 6 Oxygen Beds and 2 ICU beds with BiPAP ventilator support
Contact: +919769842024
Verified at 5th May, 2021 at 11:11 am
#CovidNC #CovidResource","[{'text': 'Thane', 'indices': [33, 39]}, {'text': 'Mumbai', 'indices': [40, 47]}, {'text': 'CovidNC', 'indices': [221, 229]}, {'text': 'CovidResource', 'indices': [230, 244]}]"
Anujalankar9,2021-05-05 06:43:17,"Oxygen and ICU Beds Available in Thane
Name: Rohini Hospital
Area: Thane West
Availability: 6 Oxygen Beds and 2 ICU beds with BiPAP ventilator support
Contact: +919769842024
Verified at 5th May, 2021 at 11:11 am
#Mumbai #Thane",[]
dhasoloartist,2021-05-05 06:15:34,"Oxygen and ICU Beds Available in Thane
Name: Rohini Hospital
Area: Thane West
Availability: 6 Oxygen Beds and 2 ICU beds with BiPAP ventilator support
Contact: +919769842024
Verified at 5th May, 2021 at 11:11 am
#Mumbai #Thane",[]
RetweetsMumbai,2021-05-05 06:14:43,"Oxygen and ICU Beds Available in Thane
Name: Rohini Hospital
Area: Thane West
Availability: 6 Oxygen Beds and 2 ICU beds with BiPAP ventilator support
Contact: +919769842024
Verified at 5th May, 2021 at 11:11 am
#Mumbai #Thane",[]
SwapnilWakode2,2021-05-05 06:12:57,"Oxygen and ICU Beds Available in Thane
Name: Rohini Hospital
Area: Thane West
Availability: 6 Oxygen Beds and 2 ICU beds with BiPAP ventilator support
Contact: +919769842024
Verified at 5th May, 2021 at 11:11 am
#Mumbai #Thane","[{'text': 'Mumbai', 'indices': [212, 219]}, {'text': 'Thane', 'indices': [220, 226]}]"
StarInvisible4,2021-05-05 06:06:22,"Oxygen Beds and Ventilators Available in Thane
Maharashtra

Rohini Hospital, Thane West

Availability: 
6 Oxygen Beds
2 ICU
2 Ventilators
1 Normal Bed

Contact: 9769842024
Verified 02/05, 5:49pm

Mumbai Thane
ICU
VentilatorBed
CovidResources 
COVID19India 
CovidIndia
#Thane",[]
AGuyHasNoName3,2021-05-05 05:46:03,"Oxygen and ICU Beds Available in Thane
Name: Rohini Hospital
Area: Thane West
Availability: 6 Oxygen Beds and 2 ICU beds with BiPAP ventilator support
Contact: +919769842024
Verified at 5th May, 2021 at 11:11 am
#CovidResources #CovidHelp #OxygenBeds #ICUBeds
#COVIDEmergency2021",[]
