username,tweet_date,resource,req,bloodgroup,contact,cities,tweet
findthecolors,2021-05-06 14:02:15,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@mainhusuperman Check if there are people who are making calls and checking for availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
mehtadeepika29,2021-05-06 14:02:10,oxygen,AVAILABLE,NA,"['918130894500', '0112366666']",['Delhi'],"Oxygen bed availability (48) DELHI
NKS hospital gulabi bagh
call +918130894500  01123666666
last #Verified 8:15pm
#CovidIndia #CovidHelp
SSRians Help In Covid Crisis"
maurya3396,2021-05-06 14:01:46,oxygen,UNKNOWN,NA,['0981888333'],['Delhi'],"VERIFIED ✅
250 Oxygen Beds along with oxygen concentrators installed at Gurudwara Rakab Ganj Sahib, New Delhi. 
Starting from Friday, 7th May 2021. 
Contact: 
09818883337, 
011-23712581
@SonuSood @yogitabhayana @BJYM @CharuPragya 
#Unite2FightCorona"
Puroosharth,2021-05-06 14:01:44,oxygen,AVAILABLE,NA,['0112540107'],['Delhi'],"Deen Dayal Upadhyay hospital

Shaheed Mangal Pandey Marg, Nanak Pura, Hari Nagar, New Delhi, Delhi 110064

Call: 01125401075

5 Oxygen Beds Available

#Verified at 4:13 pm - 6th May https://t.co/oxBjmdIjyD"
shivam15517721,2021-05-06 14:01:34,oxygen,AVAILABLE,NA,['9911112717'],['Delhi'],"#Delhi 

RAVI- 9911112717
oxgen available- only for patients with oxygen levels less than 90, video showing oximeter reading required

Refill available- cans less than 10 liters 

Verified at 17:10, May 6th 2021 by Gayatri Menon

#ICLUVERIFIES"
usg882,2021-05-06 14:00:40,plasma,AVAILABLE,NA,"['9810024272', '91 80100660']",['Delhi'],"@soniasmusings Plasma Available - Delhi NCR

Available at Rotary Blood Bank, Noida for all blood groups. 

Contact Ravi Chopra for the same.

Verified at 06/05/2021 12:45:00 PM

Contact Number: 9810024272

#Plasma #Delhi
Delhi Plasma Donors Available Contact + 91 8010066066, +91 98204 13725,"
findthecolors,2021-05-06 14:00:25,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@souravhtaneja People might be posting here about availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
plasmabot2,2021-05-06 14:00:04,plasma,AVAILABLE,NA,"['9810024272', '91 80100660']",['Delhi'],"@CovidKerala @GautamGambhir @ArvindKejriwal @msisodia @SatyendarJain @KapilMishra_IND @NeedPlasmaIndia @Bindu165 @deepanair007 Plasma Available - Delhi NCR

Available at Rotary Blood Bank, Noida for all blood groups. 

Contact Ravi Chopra for the same.

Verified at 06/05/2021 12:45:00 PM

Contact Number: 9810024272

#Plasma #Delhi
Delhi Plasma Donors Available Contact + 91 8010066066, +91 98204 13725,"
themagicalbond,2021-05-06 13:59:38,ICU Bed,AVAILABLE,NA,[],['Delhi'],"ICU bed availability DELHI
#CovidIndia #CovidHelp #Verified https://t.co/cOJ9Op1uFh"
Aatish96793154,2021-05-06 13:59:30,oxygen,AVAILABLE,NA,[],['Delhi'],"OXYGEN REFILLING AVAILABLE IN DELHI &amp; INDORE.
VERIFIED UPDATE✅

don't pay in advance.
#SOSSIO

@sioindia @sushant_says @abhisar_sharma @SharjeelUsmani @ajitanjum @RubikaLiyaquat @srinivasiyc @KumariRukshmani @kparveen2005 @LambaAlka @zeeshan_iyc https://t.co/bMA6C9rIA3"
CVDResourcesBot,2021-05-06 13:59:12,oxygen,AVAILABLE,NA,['9555333324'],['Delhi'],"#oxygen cans Available
Price 900
size 12L
contact: 9555333324
Location: South #Delhi

Please do your due diligence, do not pay in advance. Only contact point was #verified.

DM @Rakesh1752
For help
#CovidHelpOnline #CovidHelp #CovidResources #DelhiFightsCorona #delhioxygen"
findthecolors,2021-05-06 13:58:33,plasma,AVAILABLE,NA,[],['Delhi'],"@HelplineLiving You can check here if people are posting about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
bSoham_,2021-05-06 13:55:32,oxygen,UNKNOWN,NA,[],['Delhi'],"Oxygen, Delhi 

WhatsApp if they don't pick up calls.. 

Personally Verified https://t.co/Phrbp32ndG"
Brain_Raps,2021-05-06 13:54:23,oxygen,AVAILABLE,NA,"['8792739537', '8923921305']",['Delhi'],"@vakeel_saheba @diksha567 Gurgaon- 8792739537

They have oxygen and normal beds available.
Call and give details of patient, they will confirm for ICU bed

 HOME ICU/VENTILATOR AVAILABLE 
MK MEDICARE PVT LTD #Gurgaon
#Delhi #Noida 
Ph: 8923921305 ( whats app only)
#Verified 1.35 6/5
#CovidHelpOnline"
findthecolors,2021-05-06 13:53:27,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@silnt_thinkr Look at other people tweeting about availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
Cherrysaraf,2021-05-06 13:51:49,oxygen,AVAILABLE,NA,[],['Delhi'],"Non-oxygen beds available. Personally verified.
#DelhiNCR #BedsAvailability #HospitalBeds #bed #Delhi https://t.co/7W3si9K6mS"
1997harkirat,2021-05-06 13:51:47,other,AVAILABLE,NA,"['9910489495', '0114077766']",['Delhi'],"#Team #Verified
6 Normal Beds available
Location: Maharaja Agrasen Hospital, Delhi 
Contact : 9910489495, 01140777666
Verified at 7:19pm, 6thMay'2021

👉Subject to Availability depends on demand we don't have a hold on that🙏"
anshum02,2021-05-06 13:51:22,oxygen,UNKNOWN,NA,"['9999014574', '7011272916']",['Delhi'],"Verified Oxygen Refilling lead

*Contact:* 9999014574
               7011272916

*Location:* Hukam Chand and Sons Temple Road, near Jain Mandir, Jangpura, New Delhi -110014

*Time:* 4 pm onwards"
findthecolors,2021-05-06 13:51:14,plasma,AVAILABLE,NA,[],['Delhi'],"@CovidKerala Some good people are posting about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
findthecolors,2021-05-06 13:50:37,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@RahulVi03123134 Look at other people tweeting about availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
fruitkoobi,2021-05-06 13:49:15,oxygen,AVAILABLE,NA,[],['Delhi'],"oxygen can and oximeter

Only pick up available 

confirm before going

Address- sunil medicos, wz-32,33, main road, sadh nagar, palam colony, new delhi-110045 (opposite flyover pillar no 60)

+91 97177 27487 call or whatsapp

Personally verified just now."
findthecolors,2021-05-06 13:49:10,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@RahulVi03123134 Please look here for people posting about availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
Shraddhu___18,2021-05-06 13:48:48,oxygen,AVAILABLE,NA,[],['Delhi'],"99993 90291- ICU beds with Oxygen available in Sushila hospital, Narela, delhi. #Verified at 6:38 PM, 06/05
#CovidResources #coviddelhi #HospitalBeds"
findthecolors,2021-05-06 13:48:31,plasma,AVAILABLE,NA,[],['Delhi'],"@AnuChawla16 Please look here for people posting about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
findthecolors,2021-05-06 13:47:45,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@RahulVi03123134 Check if there are people who are making calls and checking for availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
ayeusad,2021-05-06 13:47:16,other,AVAILABLE,NA,[],['Delhi'],"Hospital beds are now available at AIIMS Delhi, as they have converted all wards to COVID wards. 
Please inform people who are in need.
They need to visit Covid screening near AIIMS Emergency - verified by a friend. 
#covidhelp #DelhiCovid"
findthecolors,2021-05-06 13:44:29,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@NasaRohit There are people who are making calls and checking for availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
findthecolors,2021-05-06 13:42:54,plasma,AVAILABLE,NA,[],['Delhi'],"@mitaliprakash Please look here for people posting about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
1997harkirat,2021-05-06 13:42:43,oxygen,AVAILABLE,NA,['9268779427'],['Delhi'],"#Team #verified
Oxygen refill available. Free of cost.
10L oxygen refilling is available and while refilling should bring the video of the patient with a spO2 level below 90%.
Contact: 9268779427
Near Art Of Living Temple of knowledge, Pitampura, Delhi. Verified at 7.08pm,6th May"
findthecolors,2021-05-06 13:42:10,other,AVAILABLE,NA,[],['Delhi'],"@SaxenaAnmol08 Please look here for people posting about availability of bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
Chandankr_Mehta,2021-05-06 13:41:45,other,AVAILABLE,NA,[],['Delhi'],HOME RTPCR TEST AVAILABLE IN DELHI NCR VERIFIED BY @nss_sbsec https://t.co/Z71q92Wnvk
RetweetsMumbai,2021-05-06 13:41:44,oxygen,UNKNOWN,NA,[],"['Mumbai', 'Delhi', 'Nagpur']","A thread containing all COVID resources like oxygen beds, hospital beds, oxygen cylinders etc. All links are verified and working. Works for all major cities including Delhi, Mumbai, Nagpur, Ranchi etc."
findthecolors,2021-05-06 13:41:25,other,AVAILABLE,NA,[],['Delhi'],"@basicbitchkriti There are people who are making calls and checking for availability of remdesivir in Delhi:

- https://t.co/ZBvGKthaxb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
findthecolors,2021-05-06 13:40:05,plasma,AVAILABLE,NA,[],['Delhi'],"@sachin7333 Please look here for people posting about availability of plasma, icu in Delhi:

- https://t.co/1kAnE1sS7K 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
ViniSsharma,2021-05-06 13:38:15,oxygen,AVAILABLE,NA,['0112435321'],['Delhi'],"If Patient is critical and you're not getting a bed in Delhi ,You can Contact Gurudwara Bangla Sahib
They can arrange oxygen facility at Gurudwara Itself just Go with Patient.

Contact: 01124353212

#Verified

#CovidHelp #Beds #Delhi #Covid19IndiaHelp #CovidIndia #BedsAvailable"
SONALIC62960927,2021-05-06 13:37:40,oxygen,AVAILABLE,NA,"['7834979991', '7834979994']",['Delhi'],"🚨🏥 #BedsAvailable #Delhi
OXYGEN BEDS AVAILABLE 
In
SINGHAL HOSPITAL and they're admitting*
If the patient is serious ..just had a wrd with them

Address - C-40, St No. 9, Sadh Nagar, Palam Colony, New #Delhi- 110045

Contact - 7834979991, 7834979994
#Verified by me at 2.44 6/5 https://t.co/f2ro4Vd7Kw"
iThatMatter,2021-05-06 13:37:31,oxygen,AVAILABLE,NA,['9999390291'],['Delhi'],"✅ Verified 

Oxygen &amp; ICU Beds Available

Delhi NCR

Sushila Hospital

Verified at 06/05/2021 4:30:00 PM

9999390291

#DelhiCovid"
13prince_,2021-05-06 13:37:30,oxygen,UNKNOWN,NA,['9560123835'],['Delhi'],"Oxygen refilling for free of cost for 10L
After 7pm today
Contact:9560123835
At old Delhi, turakman gate
Verified source 
#Covid #CovidHelp #OxygenEmergency #OxygenCylinders #Refilling #OxygenCrisis #OxygenSupply"
iThatMatter,2021-05-06 13:37:26,other,AVAILABLE,NA,"['7982046610', '1145675000']",['Delhi'],"✅ Verified 

Isolation Beds Available

Delhi NCR

Kukreja Hospital - Rajouri Garden

Verified at 06/05/2021 3:00:00 PM

7982046610
1145675000"
iThatMatter,2021-05-06 13:37:21,other,AVAILABLE,NA,"['1127787008', '1127781047', '9211139100', '9999904308', '1127913220']",['Delhi'],"✅ Verified

Normal Beds Available

Delhi NCR

Sanjay Gandhi Memorial Hospital - 40 normal beds

Verified at 06/05/2021 12:00:00 PM

1127787008
1127781047
9211139100
9999904308
1127913220"
iThatMatter,2021-05-06 13:37:17,other,AVAILABLE,NA,['9310080537'],['Delhi'],"✅ Verified

Beds available only for 90+ SPO2

Delhi NCR

Covid Care Center CWG Village (East Delhi, near Akshardham)

Verified at 06/05/2021 4:30:00 PM

9310080537

#CovidHelpOnline"
resource_botIN,2021-05-06 13:36:55,oxygen,UNKNOWN,NA,[],['Delhi'],"These provided data has been verified over calls only. Kindly use your discretion before using any resources and kindly do not make any prepayments.
#Delhi #DelhiFightsCorona #Oxygen #arohcovidhelp #covid #OxygenCylinders 
Follow us for upcoming updates
@OfficialAroh https://t.co/mTund1W3lw"
GM__2328,2021-05-06 13:36:53,plasma,UNKNOWN,NA,['8010066066'],['Delhi'],"@shubhfin @Vivek_Investor @abhymurarka @indiacares_2020 @safiranand @arunbothra EXCELLENT SITE BELOW From PLASMA DONORS:-
https://t.co/9VnlaRH9Fd    https://t.co/97EdYDW0VL 
https://t.co/vJlFoNHYra
Pls Call on this No. 8010066066.. Sewa bharti. They are helping with the #Plasma #medicines Specialy in #Delhi n now at at PAN India level. #Verified by me at 1"
,,,,,,,
findthecolors,2021-05-06 13:36:38,oxygen,AVAILABLE,NA,[],['Delhi'],"@Sh1kha_S1ngh There are people who are making calls and checking for availability of icu, bed, oxygen in Delhi:

- https://t.co/2Z8ayims0i 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
GM__2328,2021-05-06 13:36:23,plasma,UNKNOWN,NA,['8010066066'],['Delhi'],"@sivasaiande @Vivek_Investor @csankalp @Jakerachoudhury @TraderMindset @SubhadipNandy16 @Atulsingh_asan @TheNameIsYash EXCELLENT SITE BELOW From PLASMA DONORS:-
https://t.co/9VnlaRH9Fd    https://t.co/97EdYDW0VL 
https://t.co/vJlFoNHYra
Pls Call on this No. 8010066066.. Sewa bharti. They are helping with the #Plasma #medicines Specialy in #Delhi n now at at PAN India level. #Verified by me at 1"
findthecolors,2021-05-06 13:35:54,oxygen,AVAILABLE,NA,[],['Delhi'],"@KsHiTiJ86 You can check here if people are posting about availability of bed, oxygen in Delhi:

- https://t.co/2Z8ayims0i 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
_Saloni_2000,2021-05-06 13:35:31,ICU Bed,UNKNOWN,NA,[],['Delhi'],"@OfficialAroh These provided data has been verified over calls only. Kindly use your discretion before using any resources and kindly do not make any prepayments.
#homeicu #icu #arohcovidhelp #covid #arohofficial #Delhi
Follow us for upcoming updates
@OfficialAroh https://t.co/mWvsziT2c8"
findthecolors,2021-05-06 13:35:19,other,AVAILABLE,NA,[],['Delhi'],"@tweettokarishma You can check here if people are posting about availability of tocilizumab in Delhi:

- https://t.co/74IH9ipVH9 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
PrabsLOP,2021-05-06 13:34:52,oxygen,UNKNOWN,NA,['0981002900'],['Delhi'],"Personally verified on May 3rd.

Civil Lines COVID care facility 
is an oxygen therapy centre.

📍 Civil Lines, Delhi

please contact 09810029000
before visiting, they have space for now."
MaHaRaJ_Ji_,2021-05-06 13:34:44,oxygen,NEED,NA,[],['Delhi'],"Need oxygen for COVID patient in Gurugram.
Please share the verified details on urgent basis.
#Gurugram #Delhi #DelhiNCR #Gurgaon #Needoxygen #OxygenEmergency #OxygenShortage 
@CovidHelpTeam_ @whatsupgurgaon @gurgaon_live @COVIDNewsByMIB"
,,,,,,,
80Chandra,2021-05-06 13:34:26,oxygen,AVAILABLE,NA,['9811164974'],['Delhi'],"Verified
Verified
12ltr.Oxygen cans available at Rs1900 only..any quantity available...please share in your groups...contact 9811164974 for Delhi NCR
#oxygenindelhincr"
resource_botIN,2021-05-06 13:34:11,oxygen,AVAILABLE,NA,['6006554774'],['Delhi'],"Oxygen concentrator DEDAKJ 
1-7 litres and also medical grade available verified lead. 6006554774 Sameer bhat #delhi #gurgaon #oxygen #OxygenEmergency #OxygenConcentrator #OxygenShortage #COVIDSecondWave #COVIDResourceBot"
findthecolors,2021-05-06 13:34:06,other,AVAILABLE,NA,[],['Delhi'],"@tweettokarishma People might be posting here about availability of tocilizumab in Delhi:

- https://t.co/74IH9ipVH9 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
jjoel9013,2021-05-06 13:33:14,other,AVAILABLE,NA,[],['Delhi'],"Dear Friends, 
This is to inform you that from today onward 1000 beds facility is initiated by Armed Forces w.e.f 0800 hrs today for admission of all confirmed Corona Patients, who need immediate hospitalization. 

Verified by Pratik (ex-DEXCO)

#Delhi  #BedsAvailability"
Kriticism_,2021-05-06 13:30:51,oxygen,AVAILABLE,NA,['0117121212'],['Delhi'],"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
DELHI 
7 Oxygen/Ventilator Beds available

Name: Max Hospital
Phone: 01171212121
Location: 1, 2, Press Enclave Marg, Saket Institutional Area, Saket

Last verified @ 05/05/21, 10.30 pm"
thenotoriousimi,2021-05-06 13:30:22,oxygen,NEED,NA,['91 9650064334'],['Delhi'],"#CovidIndia #SOSDelhi #DelhiNeedsOxygen  #CovidDelhi verified @ 6:40 6/May

Oxygen concentrators 
Based in Gurgaon, DELHI/NCR 
5Liter 35% flow 
7Liter 30-90% flow 

contact +91 9650064334

Please do the due diligence. Do not pay in advance. Only contact point verified. https://t.co/knsYBsC1Iy"
gauravsmathur,2021-05-06 13:29:00,oxygen,AVAILABLE,NA,['9868827510'],['Delhi'],"Oxygen Refilling Delhi

Vinayak Oxygen
24x7 oxygen available
Minimum waiting hours 7-8

*The stock is available whole day.*

*Contact:* 9868827510

*Price:* ₹25/kg

*Location:* B93, Mayapuri, Delhi

You must carry Adhaar card and Doctor's prescription.

verified at 12:15 pm 6/5"
findthecolors,2021-05-06 13:28:21,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@MaraudingBeast There are people who are making calls and checking for availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
,,,,,,,
RetweetsMumbai,2021-05-06 13:26:45,oxygen,AVAILABLE,NA,['8828941313'],"['Mumbai', 'Delhi']","Oxygen lead information
    Oxygen - 
    Last Verified: 13 hours ago
    Phone Number - 8828941313
    State - Delhi
    City - Delhi
    
    Other details - Also available in Mumbai
    
    To find more such covid related information leads, visit: https://t.co/PMaTxnlRwv"
taraktammineni,2021-05-06 13:26:35,oxygen,UNKNOWN,NA,[],['Delhi'],For oxygen in Delhi NCR. Just verified. https://t.co/IEFk2aDSF9
findthecolors,2021-05-06 13:25:31,plasma,AVAILABLE,NA,[],['Delhi'],"@Rituubnanda People might be posting here about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
findthecolors,2021-05-06 13:25:01,plasma,AVAILABLE,NA,[],['Delhi'],"@Triloks70961402 You can check here if people are posting about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
kotaknotthebank,2021-05-06 13:24:49,oxygen,AVAILABLE,NA,['7703999607'],['Delhi'],"#Verified by a reliable source around 3:00pm on 06.05.21

#Oxygen cylinder #Delhi
70 litres

Pick up near Palam Metro Station
7703999607
Available now"
findthecolors,2021-05-06 13:24:11,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@RahulVi03123134 There are people who are making calls and checking for availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
Insanekabacha,2021-05-06 13:23:27,oxygen,UNKNOWN,NA,[],['Delhi'],"#Delhi , #Noida, #Gurgaon / #Gurugram, #Ghaziabad
All Verified Resources related to Oxygen Refilling/cyllinder/concentrator/special services. 

🚨 Read Each &amp; every details Very Carefully 🚨

(Advisory:- don't make anyKind of Advance/online payment ) https://t.co/223rhS8AnC"
chitanyaonline,2021-05-06 13:22:31,oxygen,AVAILABLE,NA,['8178877352'],['Delhi'],"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
BALLABHGARH 
Oxygen cylinders Available 

Name: Monu kumar
Phone: 8178877352
Location: Ballabhgarh, Delhi

Last Verified @ 06/05/21, 5:00 PM

#DelhiFightsCorona #Covid19IndiaHelp #DelhiNCR"
chitanyaonline,2021-05-06 13:22:24,other,AVAILABLE,NA,['9255434239'],['Delhi'],"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
ROHTAK
Ventilator &amp; cardiac machine Available

Name: Gopal Kumar, Medisquare Firm
Phone: 9255434239
Location : To be collected from Peera Garhi metro station, Delhi

Last verified @ 06/05/21, 4:59 PM
#Covid19IndiaHelp #DelhiFightsCorona"
999uday,2021-05-06 13:22:22,other,NEED,NA,[],['Delhi'],"Need an urgent ventilator support for my friends grandmother near south delhi please someone help and send verified leads please!
@advsanjoy @karunanundy @GautamGambhir please!"
GuardiansOfAir,2021-05-06 13:21:34,other,NEED,NA,['91 9999091208'],['Delhi'],"@GuardiansOfAir  Apologies for sharing, but it's an emergency🆘: Patient: Meena Talwar needs a #ventilator urgently. Admitted at #AmbedkarNagarHospital, Karol Bagh #Delhi l. Verified leads/Help is much needed.🙏Contact: Relative's no. +91 9999091208

#CovidHelp"
shethdhairyas,2021-05-06 13:21:06,oxygen,AVAILABLE,NA,['91 9650064334'],['Delhi'],"VERIFIED SOURCE

Message: Oxygen concentrators 
Based in Gurgaon 
Available in DELHI/NCR 
5Liter with 35% flow 
7Liter with 30-90% flow 
Few units left for enquiry call 
+91 9650064334
*

Screenshot: https://t.co/gsOFLVbVpG

Posted at: 06-05-21 06:49 PM

#Verified"
findthecolors,2021-05-06 13:20:59,plasma,AVAILABLE,NA,[],['Delhi'],"@Ashish_AIPC People might be posting here about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
cutie_pie413,2021-05-06 13:20:54,oxygen,AVAILABLE,NA,['91 9650064334'],['Delhi'],"VERIFIED SOURCE

Message: Oxygen concentrators 
Based in Gurgaon 
Available in DELHI/NCR 
5Liter with 35% flow 
7Liter with 30-90% flow 
Few units left for enquiry call 
+91 9650064334
*
Screenshot: https://t.co/c88QpgbP9I

Posted at: 06-05-21 06:49 PM
#Verified @CovidFightersI1"
findthecolors,2021-05-06 13:20:23,plasma,AVAILABLE,NA,[],['Delhi'],"@sankalpkaushik Some good people are posting about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
NAMOAgain_2024,2021-05-06 13:20:05,oxygen,NEED,NA,['0981888333'],['Delhi'],Gurudwara Rakabganj Sahib (Delhi) ready with 250 Oxygen Beds. You can forward it to needy one. Contact No: 09818883337 (verified) https://t.co/P7Q4tB0Tke
MassacreKali,2021-05-06 13:19:49,ICU Bed,AVAILABLE,NA,['0112366666'],['Delhi'],"#Verified #ICUBed #Delhi
#ICUBeds available
Location: NKS Hospital, Delhi
Contact: 01123666666
Verified at 5:25pm, 6thMay'2021
#icubedsdelhi #CovidHelp #CovidResources #DelhiSOS #CovidSOS #DelhiCovid #ICU #CovidIndia #COVID19 #COVIDEmergency2021 #COVIDEmergencyIndia"
musicandlatte,2021-05-06 13:18:17,other,AVAILABLE,NA,[],['Delhi'],"#homertpcrtest
#delhincr
#COVID19 
HOME RTPCR TEST AVAILABLE IN DELHI
VERIFIED BY NSS SBSEC ✅
@_NSSIndia @BBCIndia @timesofindia @COVIDNewsByMIB @SonuSood @Hemkunt_Fdn @WIONews @CMODelhi @TOIIndiaNews @airnewsalerts https://t.co/LWzmfFxWpm"
ammiedgr8,2021-05-06 13:17:56,plasma,AVAILABLE,NA,['9810024272'],['Delhi'],"@ammiedgr8 Plasma Available - Delhi NCR

Available at Rotary Blood Bank, Noida for all blood groups. 

Contact Ravi Chopra for the same.

Verified at 06/05/2021 12:45:00 PM

Contact Number: 9810024272

#Plasma #Delhi"
shayanghosh123,2021-05-06 13:17:29,plasma,NEED,NA,[],['Delhi'],"Delhi people, please help my friend connect to plasma donors. This is a verified request. #PlasmaDonor #PlasmaRequirement https://t.co/qRtqNBoQWX"
csBhuwanTaragi,2021-05-06 13:17:11,oxygen,UNKNOWN,NA,['9773935615'],['Delhi'],"Oxygen cylinder refilling(12l)
 E-37 Motinagar, Delhi 
Contact: 9773935615
Verified
02/05, 22:54
#OxygenRefilling  
#Delhi
#Oxygen
#CovidResources 
#COVID19India 
#CovidIndiaInfo https://t.co/gsOzLJSb76"
TeamStudent_,2021-05-06 13:16:20,oxygen,AVAILABLE,NA,[],['Delhi'],"#oxygencan
#delhincr
#COVID19 
OXYGEN CANS AVAILABLE IN DELHI NCR
VERIFIED BY NSS SBSEC ✅
@_NSSIndia @BBCIndia @timesofindia @COVIDNewsByMIB @SonuSood @Hemkunt_Fdn @WIONews @CMODelhi @TOIIndiaNews @airnewsalerts https://t.co/efnqSIWhlN"
celticc_cross,2021-05-06 13:15:18,oxygen,AVAILABLE,NA,['7888606706'],['Delhi'],"West Delhi
#Verified 
#CovidResource 
#oxygencans 
#Oxygen 
Cans are available ( 10 L , 18 L )
Can with10 litres of Oxygen is for 800 .
Can with 18 Litres of Oxygen is for 1100.
Contact 7888606706."
hashim04487054,2021-05-06 13:15:15,oxygen,AVAILABLE,NA,['6006554774'],['Delhi'],"Oxygen concentrators available Delhi verified lead : 
6006554774
Sameer bhat. 1-7 ltrs 90k"
findthecolors,2021-05-06 13:14:42,plasma,AVAILABLE,NA,[],['Delhi'],"@meshivamahuja Look at other people tweeting about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
nss_sbsec,2021-05-06 13:14:40,other,UNKNOWN,NA,[],['Delhi'],"#homertpcrtest
#delhincr
#COVID19 
HOME RTPCR TEST IN DELHI NCR
VERIFIED BY NSS SBSEC ✅
@_NSSIndia @BBCIndia @timesofindia @COVIDNewsByMIB @SonuSood @Hemkunt_Fdn @WIONews @CMODelhi @TOIIndiaNews @airnewsalerts https://t.co/zVmVs6Ff9b"
shivam15517721,2021-05-06 13:14:39,oxygen,NEED,NA,[],['Delhi'],"SOS
ICU bed needed in Delhi.
Saturation level below 73 even after oxygen cylinder.
Please send verified leads.
#COVIDEmergencyIndia #COVIDEmergency2021 #covid19 #Delhi"
