username,text,hashtags
FLine_warrior,"🚨#hyderabad🚨
Sri multi speciality 
Chaitanya puri
9182640071
Two icu beds available 
#Verified

Safe Hospital, Attapur 
+917893850658

Oxygen and ICU beds available

*Verified 4th May, 9.20*

#resource #hyderabad #oxygenbed
#COVIDEmergencyIndia #CovidHelp","[{'text': 'hyderabad', 'indices': [16, 26]}, {'text': 'Verified', 'indices': [100, 109]}]"
teamvishnuoffi,"Oxygen Cylinders Available in Hyderabad 🙏🏻

Contact Pramod : 9700238886 ☎

He got new stock of oxygen cylinders at RTC X Roads, Hyderabad 

Verified at 03:40 PM ✔

#Covid19IndiaHelp  
#CovidHelpHyderabad",[]
CVDResourcesBot,"#Oxygen beds are available at PADMAVATHI MEDICAL CENTRE, #Hyderabad 

8 Regular beds were available.

Contact -  9160668686

Verified on Tuesday 4th  04:15 P.M.
 #Hyderabad @HiHyderabad
@charan_tweetz @Purusho50189904 @vasuch1973 
@HiHyderabad 
#CovidHelpHyderabad","[{'text': 'Oxygen', 'indices': [20, 27]}, {'text': 'Hyderabad', 'indices': [77, 87]}]"
teamvishnuoffi,"#Oxygen beds are available at PADMAVATHI MEDICAL CENTRE, #Hyderabad 

8 Regular beds were available.

Contact -  9160668686

Verified on Tuesday 4th  04:15 P.M.
 #Hyderabad @HiHyderabad
@charan_tweetz @Purusho50189904 @vasuch1973 
@HiHyderabad 
#CovidHelpHyderabad","[{'text': 'Oxygen', 'indices': [20, 27]}, {'text': 'Hyderabad', 'indices': [77, 87]}]"
teamvishnuoffi,"One #ICUBed without ventilator support is available at Sumana hospitals, #Hyderabad 

Contact: 040 2306 8066

Verified at 4:27 PM. 

#HyderabadSOS #Hyderabad #CovidHelpHyderabad 
@RRRMovie @SVC_official @GeethaArts","[{'text': 'ICUBed', 'indices': [24, 31]}, {'text': 'Hyderabad', 'indices': [93, 103]}]"
CVDResourcesBot,"#Beds available at Abhaya multi speciality hospital , Prakasham bazar,nalgonda.

2 ICU bed's &amp; more than 15 normal bed's

Contact-9000265699

Verified on May 4th 6:00 P.M.

 #Hyderabad @HiHyderabad
@charan_tweetz @Purusho50189904 @vasuch1973 
@HiHyderabad 
#CovidHelpHyderabad","[{'text': 'Beds', 'indices': [20, 25]}]"
teamvishnuoffi,"#Beds available at Abhaya multi speciality hospital , Prakasham bazar,nalgonda.

2 ICU bed's &amp; more than 15 normal bed's

Contact-9000265699

Verified on May 4th 6:00 P.M.

 #Hyderabad @HiHyderabad
@charan_tweetz @Purusho50189904 @vasuch1973 
@HiHyderabad 
#CovidHelpHyderabad","[{'text': 'Beds', 'indices': [20, 25]}]"
prakash1148,"Kakatiya Hospital, Uppal
9381370144

Oxygen and regular beds available
Not taking critical patients

*Verified 4th May, 11:26Pm*

May full up fast. Please check.

#Hyderabad #hyderabadcovid #hyderabadcovidhelp",[]
Hyderabadbot,"Oxygen beds available in arke hospital Kompally beside psr convention

OXYGENBEDS in Hyderabad.

Contact -8309943109

Verified at 7:05 PM , 4th May. 
Telangana 
#CovidHelpHyderabad
#Hyderabad https://t.co/3QWEfVqZYC",[]
teamvishnuoffi,"#Verified #Plasma #Hyderabad Plasma exchange is available Location: Hyderabad Contact: St. Mother Theresa blood bank (04023802255) Verified at 9:27pm, 3rd May'2021 #CovidHelp #COVIDEmergency #Covid19IndiaHelp  #CovidResources #CovidSOS #Plasmahyderabad #Plasma4Covid #PlasmaDonor","[{'text': 'Verified', 'indices': [21, 30]}, {'text': 'Plasma', 'indices': [31, 38]}, {'text': 'Hyderabad', 'indices': [39, 49]}]"
teamvishnuoffi,"Oxygen beds available in arke hospital Kompally beside psr convention

OXYGENBEDS in Hyderabad.

Contact -8309943109

Verified at 7:05 PM , 4th May. 
Telangana 
#CovidHelpHyderabad
#Hyderabad https://t.co/3QWEfVqZYC",[]
CVDResourcesBot,"Oxygen beds available in arke hospital Kompally beside psr convention

OXYGENBEDS in Hyderabad.

Contact -8309943109

Verified at 7:05 PM , 4th May. 
Telangana 
#CovidHelpHyderabad
#Hyderabad https://t.co/3QWEfVqZYC",[]
ItsManchu,"Oxygen beds available in arke hospital Kompally beside psr convention

OXYGENBEDS in Hyderabad.

Contact -8309943109

Verified at 7:05 PM , 4th May. 
Telangana 
#CovidHelpHyderabad
#Hyderabad https://t.co/3QWEfVqZYC",[]
CVDResourcesBot,"One #ICUBed without ventilator support is available at Sumana hospitals, #Hyderabad 

Contact: 040 2306 8066

Verified at 4:27 PM. 

#HyderabadSOS #Hyderabad #CovidHelpHyderabad 
@RRRMovie @SVC_official @GeethaArts","[{'text': 'ICUBed', 'indices': [24, 31]}, {'text': 'Hyderabad', 'indices': [93, 103]}]"
AjayVodnala1,"One #ICUBed without ventilator support is available at Sumana hospitals, #Hyderabad 

Contact: 040 2306 8066

Verified at 4:27 PM. 

#HyderabadSOS #Hyderabad #CovidHelpHyderabad 
@RRRMovie @SVC_official @GeethaArts","[{'text': 'ICUBed', 'indices': [24, 31]}, {'text': 'Hyderabad', 'indices': [93, 103]}]"
FLine_warrior,"@vivekkuchibotla 5 ICU Beds &amp; 10 Oxygen Beds available at Happy Children's Hospital, Chintal ( Hyderabad )

Patient's need to take their covid report and aadhar card before admitting.

Contact : 9374333386 &amp; 9347145678 ☎

Verified  at 10:30 AM, 3rd May",[]
FLine_warrior,"Hospital Beds in #hyderabad.
#Verified
Gaman health care #Gachibowli -2 ICU Beds +91 98854 71177
8 ICU beds available in Niloufer hospital.
040 2331 4095
@HiHyderabad","[{'text': 'hyderabad', 'indices': [38, 48]}, {'text': 'Verified', 'indices': [50, 59]}, {'text': 'Gachibowli', 'indices': [78, 89]}]"
nare700,"Available 418 #oxygenbeds &amp; 12 ICU in TIMS, GACHIBOWLI FACILITY 9494902900 #Gachibowli, #Hyderabad Verified: 10:01pm 03 May 2021  #Verified  #HyderabadSOS
Right pointing backhand indexPlease verify once again by yourself.","[{'text': 'oxygenbeds', 'indices': [35, 46]}, {'text': 'Gachibowli', 'indices': [100, 111]}, {'text': 'Hyderabad', 'indices': [113, 123]}]"
CVDResourcesBot,"Hospital Beds in #hyderabad.
#Verified
Gaman health care #Gachibowli -2 ICU Beds +91 98854 71177
8 ICU beds available in Niloufer hospital.
040 2331 4095
@HiHyderabad","[{'text': 'hyderabad', 'indices': [38, 48]}, {'text': 'Verified', 'indices': [50, 59]}, {'text': 'Gachibowli', 'indices': [78, 89]}]"
nare700,"Hospital Beds in #hyderabad.
#Verified
Gaman health care #Gachibowli -2 ICU Beds +91 98854 71177
8 ICU beds available in Niloufer hospital.
040 2331 4095
@HiHyderabad","[{'text': 'hyderabad', 'indices': [38, 48]}, {'text': 'Verified', 'indices': [50, 59]}, {'text': 'Gachibowli', 'indices': [78, 89]}]"
CVDResourcesBot,"@vivekkuchibotla 5 ICU Beds &amp; 10 Oxygen Beds available at Happy Children's Hospital, Chintal ( Hyderabad )

Patient's need to take their covid report and aadhar card before admitting.

Contact : 9374333386 &amp; 9347145678 ☎

Verified  at 10:30 AM, 3rd May",[]
vijaysp_ckf,"@vivekkuchibotla 5 ICU Beds &amp; 10 Oxygen Beds available at Happy Children's Hospital, Chintal ( Hyderabad )

Patient's need to take their covid report and aadhar card before admitting.

Contact : 9374333386 &amp; 9347145678 ☎

Verified  at 10:30 AM, 3rd May",[]
RobinRaxler,"Kakatiya Hospital, Uppal
9381370144

Oxygen and regular beds available
Not taking critical patients

*Verified 4th May, 11:26Pm*

May full up fast. Please check.

#Hyderabad #hyderabadcovid #hyderabadcovidhelp",[]
VvsssHarini,"#Verified #Plasma #Hyderabad Plasma exchange is available Location: Hyderabad Contact: St. Mother Theresa blood bank (04023802255) Verified at 9:27pm, 3rd May'2021 #CovidHelp #COVIDEmergency #Covid19IndiaHelp  #CovidResources #CovidSOS #Plasmahyderabad #Plasma4Covid #PlasmaDonor","[{'text': 'Verified', 'indices': [21, 30]}, {'text': 'Plasma', 'indices': [31, 38]}, {'text': 'Hyderabad', 'indices': [39, 49]}]"
agnathavaasi,"🚨#hyderabad🚨
Sri multi speciality 
Chaitanya puri
9182640071
Two icu beds available 
#Verified

Safe Hospital, Attapur 
+917893850658

Oxygen and ICU beds available

*Verified 4th May, 9.20*

#resource #hyderabad #oxygenbed
#COVIDEmergencyIndia #CovidHelp","[{'text': 'hyderabad', 'indices': [16, 26]}, {'text': 'Verified', 'indices': [100, 109]}]"
avinash_jampala,"Rabiya Nooreen:
Aditya Hospital, Uppal, Hyderabad.
4 ICU and 10 Oxygen beds available
Contact no - 9177972837

*Verified 4th May, 4:40 Pm*",[]
srikanthk_919,"Rabiya Nooreen:
Aditya Hospital, Uppal, Hyderabad.
4 ICU and 10 Oxygen beds available
Contact no - 9177972837

*Verified 4th May, 4:40 Pm*",[]
starAbhiram,"🚨#hyderabad🚨
Sri multi speciality 
Chaitanya puri
9182640071
Two icu beds available 
#Verified

Safe Hospital, Attapur 
+917893850658

Oxygen and ICU beds available

*Verified 4th May, 9.20*

#resource #hyderabad #oxygenbed
#COVIDEmergencyIndia #CovidHelp","[{'text': 'hyderabad', 'indices': [16, 26]}, {'text': 'Verified', 'indices': [100, 109]}]"
tweetsbyhk,"#Verified #Plasma #Hyderabad Plasma exchange is available Location: Hyderabad Contact: St. Mother Theresa blood bank (04023802255) Verified at 9:27pm, 3rd May'2021 #CovidHelp #COVIDEmergency #Covid19IndiaHelp  #CovidResources #CovidSOS #Plasmahyderabad #Plasma4Covid #PlasmaDonor","[{'text': 'Verified', 'indices': [21, 30]}, {'text': 'Plasma', 'indices': [31, 38]}, {'text': 'Hyderabad', 'indices': [39, 49]}]"
shivam15517721,"🚨#hyderabad🚨
Sri multi speciality 
Chaitanya puri
9182640071
Two icu beds available 
#Verified

Safe Hospital, Attapur 
+917893850658

Oxygen and ICU beds available

*Verified 4th May, 9.20*

#resource #hyderabad #oxygenbed
#COVIDEmergencyIndia #CovidHelp","[{'text': 'hyderabad', 'indices': [16, 26]}, {'text': 'Verified', 'indices': [100, 109]}]"
TarakVenky_Fan,"🚨#hyderabad🚨
Sri multi speciality 
Chaitanya puri
9182640071
Two icu beds available 
#Verified

Safe Hospital, Attapur 
+917893850658

Oxygen and ICU beds available

*Verified 4th May, 9.20*

#resource #hyderabad #oxygenbed
#COVIDEmergencyIndia #CovidHelp","[{'text': 'hyderabad', 'indices': [16, 26]}, {'text': 'Verified', 'indices': [100, 109]}]"
sripaad125,"🚨#hyderabad🚨
Sri multi speciality 
Chaitanya puri
9182640071
Two icu beds available 
#Verified

Safe Hospital, Attapur 
+917893850658

Oxygen and ICU beds available

*Verified 4th May, 9.20*

#resource #hyderabad #oxygenbed
#COVIDEmergencyIndia #CovidHelp","[{'text': 'hyderabad', 'indices': [16, 26]}, {'text': 'Verified', 'indices': [100, 109]}]"
tweetsbyhk,"🚨#hyderabad🚨
Sri multi speciality 
Chaitanya puri
9182640071
Two icu beds available 
#Verified

Safe Hospital, Attapur 
+917893850658

Oxygen and ICU beds available

*Verified 4th May, 9.20*

#resource #hyderabad #oxygenbed
#COVIDEmergencyIndia #CovidHelp","[{'text': 'hyderabad', 'indices': [16, 26]}, {'text': 'Verified', 'indices': [100, 109]}]"
CVDResourcesBot,"🚨#hyderabad🚨
Sri multi speciality 
Chaitanya puri
9182640071
Two icu beds available 
#Verified

Safe Hospital, Attapur 
+917893850658

Oxygen and ICU beds available

*Verified 4th May, 9.20*

#resource #hyderabad #oxygenbed
#COVIDEmergencyIndia #CovidHelp","[{'text': 'hyderabad', 'indices': [16, 26]}, {'text': 'Verified', 'indices': [100, 109]}]"
RatnakarSadas,"🚨#hyderabad🚨
Sri multi speciality 
Chaitanya puri
9182640071
Two icu beds available 
#Verified

Safe Hospital, Attapur 
+917893850658

Oxygen and ICU beds available

*Verified 4th May, 9.20*

#resource #hyderabad #oxygenbed
#COVIDEmergencyIndia #CovidHelp","[{'text': 'hyderabad', 'indices': [16, 26]}, {'text': 'Verified', 'indices': [100, 109]}]"
RatnakarSadas,"#Verified #Plasma #Hyderabad Plasma exchange is available Location: Hyderabad Contact: St. Mother Theresa blood bank (04023802255) Verified at 9:27pm, 3rd May'2021 #CovidHelp #COVIDEmergency #Covid19IndiaHelp  #CovidResources #CovidSOS #Plasmahyderabad #Plasma4Covid #PlasmaDonor","[{'text': 'Verified', 'indices': [21, 30]}, {'text': 'Plasma', 'indices': [31, 38]}, {'text': 'Hyderabad', 'indices': [39, 49]}]"
harij82,"Rabiya Nooreen:
Aditya Hospital, Uppal, Hyderabad.
4 ICU and 10 Oxygen beds available
Contact no - 9177972837

*Verified 4th May, 4:40 Pm*",[]
tanzyy01,"Rabiya Nooreen:
Aditya Hospital, Uppal, Hyderabad.
4 ICU and 10 Oxygen beds available
Contact no - 9177972837

*Verified 4th May, 4:40 Pm*",[]
Nagaraj00943990,"Oxygen Cylinders Available in Hyderabad 🙏🏻

Contact Pramod : 9700238886 ☎

He got new stock of oxygen cylinders at RTC X Roads, Hyderabad 

Verified at 03:40 PM ✔

#Covid19IndiaHelp  
#CovidHelpHyderabad",[]
NallariNaidu,"Rabiya Nooreen:
Aditya Hospital, Uppal, Hyderabad.
4 ICU and 10 Oxygen beds available
Contact no - 9177972837

*Verified 4th May, 4:40 Pm*",[]
CVDResourcesBot,"AVAILABLE - Beds in #Hyderabad. 

200+ Beds with Oxygen available at TRR Medical Institute of Sciences, Hyderabad. Contact: 98490 38188 

Verified at 12:20 AM, today. 

#Covid19IndiaHelp #CovidIndia","[{'text': 'Hyderabad', 'indices': [34, 44]}]"
nare700,"AVAILABLE - Beds in #Hyderabad. 

200+ Beds with Oxygen available at TRR Medical Institute of Sciences, Hyderabad. Contact: 98490 38188 

Verified at 12:20 AM, today. 

#Covid19IndiaHelp #CovidIndia","[{'text': 'Hyderabad', 'indices': [34, 44]}]"
CVDResourcesBot,"AVAILABLE - #OxygenBeds in #Hyderabad. #Telangana #COVIDEmergency 

11 oxygen beds available in Maha hospitals Jubilee Hills. 

Contact: Mr. Ravi - 9000245391. 

Verified at 5:28 PM today.","[{'text': 'OxygenBeds', 'indices': [26, 37]}, {'text': 'Hyderabad', 'indices': [41, 51]}, {'text': 'Telangana', 'indices': [53, 63]}, {'text': 'COVIDEmergency', 'indices': [64, 79]}]"
nare700,"AVAILABLE - #OxygenBeds in #Hyderabad. #Telangana #COVIDEmergency 

11 oxygen beds available in Maha hospitals Jubilee Hills. 

Contact: Mr. Ravi - 9000245391. 

Verified at 5:28 PM today.","[{'text': 'OxygenBeds', 'indices': [26, 37]}, {'text': 'Hyderabad', 'indices': [41, 51]}, {'text': 'Telangana', 'indices': [53, 63]}, {'text': 'COVIDEmergency', 'indices': [64, 79]}]"
nare700,"Available - One #ICU bed at Avasa hospitals, #Manikonda, #Hyderabad. 

Contact: 7036696332

Verified at 12:30 PM. https://t.co/ly392th41j","[{'text': 'ICU', 'indices': [30, 34]}, {'text': 'Manikonda', 'indices': [59, 69]}, {'text': 'Hyderabad', 'indices': [71, 81]}]"
Hyderabadbot,"8374325678 #Oxygen beds available in #Hyderabad.
#ICU beds not available as of now
#Verified at 4:27 p.m. 04/05

DM @Rakesh1752 for more help

Only contact details are verified

#HospitalBeds #CovidHelp #ICUBeds #Beds #APFightsCorona #CovidResources #BedsAvailable","[{'text': 'Oxygen', 'indices': [27, 34]}, {'text': 'Hyderabad', 'indices': [53, 63]}, {'text': 'ICU', 'indices': [65, 69]}, {'text': 'Verified', 'indices': [99, 108]}]"
DN98390534,"8374325678 #Oxygen beds available in #Hyderabad.
#ICU beds not available as of now
#Verified at 4:27 p.m. 04/05

DM @Rakesh1752 for more help

Only contact details are verified

#HospitalBeds #CovidHelp #ICUBeds #Beds #APFightsCorona #CovidResources #BedsAvailable","[{'text': 'Oxygen', 'indices': [27, 34]}, {'text': 'Hyderabad', 'indices': [53, 63]}, {'text': 'ICU', 'indices': [65, 69]}, {'text': 'Verified', 'indices': [99, 108]}]"
CVDResourcesBot,"18 Oxygen Beds, 4 Bipap Beds &amp; 2 Ventilator Beds available at BHEL 🏥 

They're admitting people who's spo2 is above 87 👍🏻

Patient's will be given Ventilator after checking the condition.

kindly DM @deepaksomisetty for the help 🙏🏻

#COVID19India #Hyderabad 

#Verified 😷",[]
nare700,"18 Oxygen Beds, 4 Bipap Beds &amp; 2 Ventilator Beds available at BHEL 🏥 

They're admitting people who's spo2 is above 87 👍🏻

Patient's will be given Ventilator after checking the condition.

kindly DM @deepaksomisetty for the help 🙏🏻

#COVID19India #Hyderabad 

#Verified 😷",[]
indian_insan,"Rabiya Nooreen:
Aditya Hospital, Uppal, Hyderabad.
4 ICU and 10 Oxygen beds available
Contact no - 9177972837

*Verified 4th May, 4:40 Pm*",[]
indradevi1911,"#Verified #Plasma #Hyderabad Plasma exchange is available Location: Hyderabad Contact: St. Mother Theresa blood bank (04023802255) Verified at 9:27pm, 3rd May'2021 #CovidHelp #COVIDEmergency #Covid19IndiaHelp  #CovidResources #CovidSOS #Plasmahyderabad #Plasma4Covid #PlasmaDonor","[{'text': 'Verified', 'indices': [21, 30]}, {'text': 'Plasma', 'indices': [31, 38]}, {'text': 'Hyderabad', 'indices': [39, 49]}]"
irfankhan_027,"#Verified #Plasma #Hyderabad Plasma exchange is available Location: Hyderabad Contact: St. Mother Theresa blood bank (04023802255) Verified at 9:27pm, 3rd May'2021 #CovidHelp #COVIDEmergency #Covid19IndiaHelp  #CovidResources #CovidSOS #Plasmahyderabad #Plasma4Covid #PlasmaDonor","[{'text': 'Verified', 'indices': [21, 30]}, {'text': 'Plasma', 'indices': [31, 38]}, {'text': 'Hyderabad', 'indices': [39, 49]}]"
Divyanshsoni,"#Verified #Plasma #Hyderabad Plasma exchange is available Location: Hyderabad Contact: St. Mother Theresa blood bank (04023802255) Verified at 9:27pm, 3rd May'2021 #CovidHelp #COVIDEmergency #Covid19IndiaHelp  #CovidResources #CovidSOS #Plasmahyderabad #Plasma4Covid #PlasmaDonor","[{'text': 'Verified', 'indices': [21, 30]}, {'text': 'Plasma', 'indices': [31, 38]}, {'text': 'Hyderabad', 'indices': [39, 49]}]"
quantum_phy,"#Verified #Plasma #Hyderabad Plasma exchange is available Location: Hyderabad Contact: St. Mother Theresa blood bank (04023802255) Verified at 9:27pm, 3rd May'2021 #CovidHelp #COVIDEmergency #Covid19IndiaHelp  #CovidResources #CovidSOS #Plasmahyderabad #Plasma4Covid #PlasmaDonor","[{'text': 'Verified', 'indices': [21, 30]}, {'text': 'Plasma', 'indices': [31, 38]}, {'text': 'Hyderabad', 'indices': [39, 49]}]"
CVDResourcesBot,"Rabiya Nooreen:
Aditya Hospital, Uppal, Hyderabad.
4 ICU and 10 Oxygen beds available
Contact no - 9177972837

*Verified 4th May, 4:40 Pm*",[]
MahaboobMsc,"Rabiya Nooreen:
Aditya Hospital, Uppal, Hyderabad.
4 ICU and 10 Oxygen beds available
Contact no - 9177972837

*Verified 4th May, 4:40 Pm*",[]
Hyderabadbot,"#Oxygen beds are available at  LEAF MULTISPECIALITY HOSPITAL #BORBANDA

 3 Oxygen beds were available.

Contact -  7013160090

Verified on Tuesday 4th  02:09 by @its_Mr_Sandeep
 #Hyderabad @HiHyderabad
@charan_tweetz @Purusho50189904 @vasuch1973 
@HiHyderabad 
#CovidHelpHyderabad","[{'text': 'Oxygen', 'indices': [15, 22]}, {'text': 'BORBANDA', 'indices': [76, 85]}]"
Hyderabadbot,"#Oxygen beds are available at  LEAF MULTISPECIALITY HOSPITAL #BORBANDA

 3 Oxygen beds were available.

Contact -  7013160090

Verified on Tuesday 4th  02:09 by @its_Mr_Sandeep
 #Hyderabad @HiHyderabad
@charan_tweetz @Purusho50189904 @vasuch1973 
@HiHyderabad 
#CovidHelpHyderabad","[{'text': 'Oxygen', 'indices': [15, 22]}, {'text': 'BORBANDA', 'indices': [76, 85]}]"
CVDResourcesBot,"#Oxygen beds are available at  LEAF MULTISPECIALITY HOSPITAL #BORBANDA

 3 Oxygen beds were available.

Contact -  7013160090

Verified on Tuesday 4th  02:09 by @its_Mr_Sandeep
 #Hyderabad @HiHyderabad
@charan_tweetz @Purusho50189904 @vasuch1973 
@HiHyderabad 
#CovidHelpHyderabad","[{'text': 'Oxygen', 'indices': [15, 22]}, {'text': 'BORBANDA', 'indices': [76, 85]}]"
ImranPa87167076,"#Oxygen beds are available at  LEAF MULTISPECIALITY HOSPITAL #BORBANDA

 3 Oxygen beds were available.

Contact -  7013160090

Verified on Tuesday 4th  02:09 by @its_Mr_Sandeep
 #Hyderabad @HiHyderabad
@charan_tweetz @Purusho50189904 @vasuch1973 
@HiHyderabad 
#CovidHelpHyderabad","[{'text': 'Oxygen', 'indices': [15, 22]}, {'text': 'BORBANDA', 'indices': [76, 85]}]"
CVDResourcesBot,"8374325678 #Oxygen beds available in #Hyderabad.
#ICU beds not available as of now
#Verified at 4:27 p.m. 04/05

DM @Rakesh1752 for more help

Only contact details are verified

#HospitalBeds #CovidHelp #ICUBeds #Beds #APFightsCorona #CovidResources #BedsAvailable","[{'text': 'Oxygen', 'indices': [27, 34]}, {'text': 'Hyderabad', 'indices': [53, 63]}, {'text': 'ICU', 'indices': [65, 69]}, {'text': 'Verified', 'indices': [99, 108]}]"
8hMahe8h,"8374325678 #Oxygen beds available in #Hyderabad.
#ICU beds not available as of now
#Verified at 4:27 p.m. 04/05

DM @Rakesh1752 for more help

Only contact details are verified

#HospitalBeds #CovidHelp #ICUBeds #Beds #APFightsCorona #CovidResources #BedsAvailable","[{'text': 'Oxygen', 'indices': [27, 34]}, {'text': 'Hyderabad', 'indices': [53, 63]}, {'text': 'ICU', 'indices': [65, 69]}, {'text': 'Verified', 'indices': [99, 108]}]"
8hMahe8h,"Safe Hospital, Attapur Hyderabad
+917893850658

Oxygen and ICU beds available

Verified 4th May, 7:20pm (forwarded lead)

#Hyderabad #BedsAvailable #Oxygen #CovidSOS #Verified",[]
GandhiAyesha,"Rabiya Nooreen:
Aditya Hospital, Uppal, Hyderabad.
4 ICU and 10 Oxygen beds available
Contact no - 9177972837

*Verified 4th May, 4:40 Pm*",[]
SekhaIshak,"Rabiya Nooreen:
Aditya Hospital, Uppal, Hyderabad.
4 ICU and 10 Oxygen beds available
Contact no - 9177972837

*Verified 4th May, 4:40 Pm*",[]
ZubairSulaimani,"Rabiya Nooreen:
Aditya Hospital, Uppal, Hyderabad.
4 ICU and 10 Oxygen beds available
Contact no - 9177972837

*Verified 4th May, 4:40 Pm*",[]
plasmabot2,"#Verified #Plasma #Hyderabad Plasma exchange is available Location: Hyderabad Contact: St. Mother Theresa blood bank (04023802255) Verified at 9:27pm, 3rd May'2021 #CovidHelp #COVIDEmergency #Covid19IndiaHelp  #CovidResources #CovidSOS #Plasmahyderabad #Plasma4Covid #PlasmaDonor","[{'text': 'Verified', 'indices': [21, 30]}, {'text': 'Plasma', 'indices': [31, 38]}, {'text': 'Hyderabad', 'indices': [39, 49]}]"
TheSGaikwad,"Rabiya Nooreen:
Aditya Hospital, Uppal, Hyderabad.
4 ICU and 10 Oxygen beds available
Contact no - 9177972837

*Verified 4th May, 4:40 Pm*",[]
Prasad_HJN,"Rabiya Nooreen:
Aditya Hospital, Uppal, Hyderabad.
4 ICU and 10 Oxygen beds available
Contact no - 9177972837

*Verified 4th May, 4:40 Pm*",[]
AnkurMalviya6,"Rabiya Nooreen:
Aditya Hospital, Uppal, Hyderabad.
4 ICU and 10 Oxygen beds available
Contact no - 9177972837

*Verified 4th May, 4:40 Pm*",[]
MusaddiquieHusa,"Rabiya Nooreen:
Aditya Hospital, Uppal, Hyderabad.
4 ICU and 10 Oxygen beds available
Contact no - 9177972837

*Verified 4th May, 4:40 Pm*",[]
cinema_maneci,"Friends if you know of any verified leads for oxygen suppliers in Hyderabad please share the contact numbers. ONLY verify leads leads. Thank you 🙏🏻 
#OxygenCylinders #CovidHelpHyderabad",[]
Anishaganguly,"#Verified #Plasma #Hyderabad Plasma exchange is available Location: Hyderabad Contact: St. Mother Theresa blood bank (04023802255) Verified at 9:27pm, 3rd May'2021 #CovidHelp #COVIDEmergency #Covid19IndiaHelp  #CovidResources #CovidSOS #Plasmahyderabad #Plasma4Covid #PlasmaDonor","[{'text': 'Verified', 'indices': [21, 30]}, {'text': 'Plasma', 'indices': [31, 38]}, {'text': 'Hyderabad', 'indices': [39, 49]}]"
shaikesub5,"Hyderabad People, Oxygen Cylinders Available 🙏🏻

Contact Pramod : 9700238886 ☎

He got new stock of oxygen cylinders at RTC X Roads, Hyderabad 

Verified personally at 03:40 PM ✔

#Covid19IndiaHelp 
#COVID19India 
#Hyderabad 
#Covid19",[]
CVDResourcesBot,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
nipun_chowdary,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
Prabhu_DS,"#Verified #Plasma #Hyderabad Plasma exchange is available Location: Hyderabad Contact: St. Mother Theresa blood bank (04023802255) Verified at 9:27pm, 3rd May'2021 #CovidHelp #COVIDEmergency #Covid19IndiaHelp  #CovidResources #CovidSOS #Plasmahyderabad #Plasma4Covid #PlasmaDonor","[{'text': 'Verified', 'indices': [21, 30]}, {'text': 'Plasma', 'indices': [31, 38]}, {'text': 'Hyderabad', 'indices': [39, 49]}]"
Hyderabadbot,"#Verified #Plasma #Hyderabad Plasma exchange is available Location: Hyderabad Contact: St. Mother Theresa blood bank (04023802255) Verified at 9:27pm, 3rd May'2021 #CovidHelp #COVIDEmergency #Covid19IndiaHelp  #CovidResources #CovidSOS #Plasmahyderabad #Plasma4Covid #PlasmaDonor","[{'text': 'Verified', 'indices': [21, 30]}, {'text': 'Plasma', 'indices': [31, 38]}, {'text': 'Hyderabad', 'indices': [39, 49]}]"
VishveshKardani,"#Verified #Plasma #Hyderabad Plasma exchange is available Location: Hyderabad Contact: St. Mother Theresa blood bank (04023802255) Verified at 9:27pm, 3rd May'2021 #CovidHelp #COVIDEmergency #Covid19IndiaHelp  #CovidResources #CovidSOS #Plasmahyderabad #Plasma4Covid #PlasmaDonor","[{'text': 'Verified', 'indices': [0, 9]}, {'text': 'Plasma', 'indices': [10, 17]}, {'text': 'Hyderabad', 'indices': [18, 28]}, {'text': 'CovidHelp', 'indices': [164, 174]}, {'text': 'COVIDEmergency', 'indices': [175, 190]}, {'text': 'Covid19IndiaHelp', 'indices': [191, 208]}, {'text': 'CovidResources', 'indices': [210, 225]}, {'text': 'CovidSOS', 'indices': [226, 235]}, {'text': 'Plasmahyderabad', 'indices': [236, 252]}, {'text': 'Plasma4Covid', 'indices': [253, 266]}, {'text': 'PlasmaDonor', 'indices': [267, 279]}]"
Pradeep_sp92fan,"Kakatiya Hospital, Uppal
9381370144

Oxygen and regular beds available
Not taking critical patients

*Verified 4th May, 11:26Pm*

May full up fast. Please check.

#Hyderabad #hyderabadcovid #hyderabadcovidhelp",[]
bokkisamkishore,"@Raviraj48249975 @SonuSood VENTILATOR BED #Hyderabad 

Contact : 9502344633
He will try to provide ventilator bed

Details to provide : 
Name of Patient, 
spO2 level and location.

Verified as of 1:57 AM, 04/05/2021","[{'text': 'Hyderabad', 'indices': [42, 52]}]"
