username,text,hashtags
Lokeshveeraval5,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
Rohit30866514,"Verified case:

Hi all. My father in law needs plasma URGENTLY in Hyderabad. Please HELP. Please RETWEET. Contact details given below.

@KirtanShahCFP @aditya_kondawar
@VidyaG88 @abhymurarka @dmuthuk
@Vivek_Investor @money_theory @suru27 @caswapnilkabra @Dinesh_Sairam https://t.co/ROZrRxwQy2",[]
UZP02cTbLU41j3K,"It’s A Verified Case !!

Need AB +Ve Plasma !!
Place : Virinchi Hospitals,Banjara Hills Hyderabad

If You Have Any Lead Please Contact :
7013103078, 9985907128 !! 👍👍

#Covid19IndiaHelp #Covid19Hyderabad #IndiaFightsCOVID19 https://t.co/HsNValOjHM",[]
nanda_tarak9,"AVAILABLE - #OxygenBeds in #Hyderabad. #Telangana #COVIDEmergency 

11 oxygen beds available in Maha hospitals Jubilee Hills. 

Contact: Mr. Ravi - 9000245391. 

Verified at 5:28 PM today.","[{'text': 'OxygenBeds', 'indices': [26, 37]}, {'text': 'Hyderabad', 'indices': [41, 51]}, {'text': 'Telangana', 'indices': [53, 63]}, {'text': 'COVIDEmergency', 'indices': [64, 79]}]"
Manisaipampana3,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
Urs_PraveenN,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
Vital_Here,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
ExTroVert_20,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
KANTHU1989,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
Kumartarakian,"HYDERABAD OXYGEN BEDS

Maa Hospitals, Jubilee Hills.

2 oxygen beds Available.(accepting if sat levels are above 90)

Verified at 7.20 pm.

#CovidHelp #HYDERABAD",[]
Kumartarakian,"HYDERABAD OXYGEN BEDS AVAILABLE

8374325678 - Lengend hospital Vanasthalipuram

Verified at 7.20 pm.

#CovidHelp #HYDERABAD","[{'text': 'CovidHelp', 'indices': [117, 127]}, {'text': 'HYDERABAD', 'indices': [128, 138]}]"
itzTarakULT,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
MadhavRamSai10,"AVAILABLE - #OxygenBeds in #Hyderabad. #Telangana #COVIDEmergency 

11 oxygen beds available in Maha hospitals Jubilee Hills. 

Contact: Mr. Ravi - 9000245391. 

Verified at 5:28 PM today.","[{'text': 'OxygenBeds', 'indices': [26, 37]}, {'text': 'Hyderabad', 'indices': [41, 51]}, {'text': 'Telangana', 'indices': [53, 63]}, {'text': 'COVIDEmergency', 'indices': [64, 79]}]"
meghanath44,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
SaiBalayya_,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
SWithpk,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
ManoharIcon27,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
Harsha035636251,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
Sunil_chinnu_,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
Pashiii2425,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
aazadgiri,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
krishnachat,"Verified case:

Hi all. My father in law needs plasma URGENTLY in Hyderabad. Please HELP. Please RETWEET. Contact details given below.

@KirtanShahCFP @aditya_kondawar
@VidyaG88 @abhymurarka @dmuthuk
@Vivek_Investor @money_theory @suru27 @caswapnilkabra @Dinesh_Sairam https://t.co/ROZrRxwQy2",[]
akshay_dagaa,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
v_manisha,"AVAILABLE - #OxygenBeds in #Hyderabad. #Telangana #COVIDEmergency 

11 oxygen beds available in Maha hospitals Jubilee Hills. 

Contact: Mr. Ravi - 9000245391. 

Verified at 5:28 PM today.","[{'text': 'OxygenBeds', 'indices': [26, 37]}, {'text': 'Hyderabad', 'indices': [41, 51]}, {'text': 'Telangana', 'indices': [53, 63]}, {'text': 'COVIDEmergency', 'indices': [64, 79]}]"
anilgopinadh,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
anvesh021001,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
SatyasaiVss,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
ChhanganiAniket,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
harish_puvvada,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
KishoreK949,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
my_name_is_siva,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
vaibhav330,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
ManojReddiee,"Oxygen beds available in #Hyderabad 
Verified. Please followup here. 

#CovidHelp #CovidHelpTelangana https://t.co/5W2dIGqxVU","[{'text': 'Hyderabad', 'indices': [44, 54]}, {'text': 'CovidHelp', 'indices': [90, 100]}, {'text': 'CovidHelpTelangana', 'indices': [101, 120]}]"
abhishek_del,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
Nameischaranre1,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
srihari430,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
DevarapuVishnu,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
smaw1bvk,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
ramIND_WRITES3,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
Mr_Shasi7,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
sksundaram64,"Verified case:

Hi all. My father in law needs plasma URGENTLY in Hyderabad. Please HELP. Please RETWEET. Contact details given below.

@KirtanShahCFP @aditya_kondawar
@VidyaG88 @abhymurarka @dmuthuk
@Vivek_Investor @money_theory @suru27 @caswapnilkabra @Dinesh_Sairam https://t.co/ROZrRxwQy2",[]
narrenderverma,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
maguluri8,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
konduriranjith,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
urs_koushik_,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
meghanath44,"It’s A Verified Case !!

Need AB +Ve Plasma !!
Place : Virinchi Hospitals,Banjara Hills Hyderabad

If You Have Any Lead Please Contact :
7013103078, 9985907128 !! 👍👍

#Covid19IndiaHelp #Covid19Hyderabad #IndiaFightsCOVID19 https://t.co/HsNValOjHM",[]
srk_tweetss,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
TanksaliSwarang,"Verified case:

Hi all. My father in law needs plasma URGENTLY in Hyderabad. Please HELP. Please RETWEET. Contact details given below.

@KirtanShahCFP @aditya_kondawar
@VidyaG88 @abhymurarka @dmuthuk
@Vivek_Investor @money_theory @suru27 @caswapnilkabra @Dinesh_Sairam https://t.co/ROZrRxwQy2",[]
aravind_vindula,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
luckkybaba,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
Be_coloufull,"4 beds available for patients SPO2 above 92 (oxygen support only) 

At NOVA ENT hyd
6-3-652-2, Punjagutta Road,Nova ENT Complex,Near Erramanjil Metro Station, Raj Bhavan Quarters Colony, Somajiguda

9704936019

Verified at 5:37PM 
30/04/2021
SOSSIO Hyderabad
#Hyderabad",[]
KoradiaT,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
ShriVyas_Vani,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
bheeshma11111,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
ShivaVedati_,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
tiwarimanoj317,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
charanist_,"AVAILABLE - #OxygenBeds in #Hyderabad. #Telangana #COVIDEmergency 

11 oxygen beds available in Maha hospitals Jubilee Hills. 

Contact: Mr. Ravi - 9000245391. 

Verified at 5:28 PM today.","[{'text': 'OxygenBeds', 'indices': [26, 37]}, {'text': 'Hyderabad', 'indices': [41, 51]}, {'text': 'Telangana', 'indices': [53, 63]}, {'text': 'COVIDEmergency', 'indices': [64, 79]}]"
sarath2330,"It’s A Verified Case !!

Need AB +Ve Plasma !!
Place : Virinchi Hospitals,Banjara Hills Hyderabad

If You Have Any Lead Please Contact :
7013103078, 9985907128 !! 👍👍

#Covid19IndiaHelp #Covid19Hyderabad #IndiaFightsCOVID19 https://t.co/HsNValOjHM",[]
bonny012345,"Verified case:

Hi all. My father in law needs plasma URGENTLY in Hyderabad. Please HELP. Please RETWEET. Contact details given below.

@KirtanShahCFP @aditya_kondawar
@VidyaG88 @abhymurarka @dmuthuk
@Vivek_Investor @money_theory @suru27 @caswapnilkabra @Dinesh_Sairam https://t.co/ROZrRxwQy2",[]
RoshanNoida,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
RohitNTR9999,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
Kiran_blue8,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
KirtanShahCFP,"Verified case:

Hi all. My father in law needs plasma URGENTLY in Hyderabad. Please HELP. Please RETWEET. Contact details given below.

@KirtanShahCFP @aditya_kondawar
@VidyaG88 @abhymurarka @dmuthuk
@Vivek_Investor @money_theory @suru27 @caswapnilkabra @Dinesh_Sairam https://t.co/ROZrRxwQy2",[]
Venkate04373285,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
Chintudhfm01,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
vashist_sarthak,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
Raj24383956,"Verified case:

Hi all. My father in law needs plasma URGENTLY in Hyderabad. Please HELP. Please RETWEET. Contact details given below.

@KirtanShahCFP @aditya_kondawar
@VidyaG88 @abhymurarka @dmuthuk
@Vivek_Investor @money_theory @suru27 @caswapnilkabra @Dinesh_Sairam https://t.co/ROZrRxwQy2",[]
JoinSsmb,"It’s A Verified Case !!

Need AB +Ve Plasma !!
Place : Virinchi Hospitals,Banjara Hills Hyderabad

If You Have Any Lead Please Contact :
7013103078, 9985907128 !! 👍👍

#Covid19IndiaHelp #Covid19Hyderabad #IndiaFightsCOVID19 https://t.co/HsNValOjHM",[]
Me_Krrishh,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
alcoholified,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
HPeddineni,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
Agrico_18,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
RoshiniSatya,"It’s A Verified Case !!

Need AB +Ve Plasma !!
Place : Virinchi Hospitals,Banjara Hills Hyderabad

If You Have Any Lead Please Contact :
7013103078, 9985907128 !! 👍👍

#Covid19IndiaHelp #Covid19Hyderabad #IndiaFightsCOVID19 https://t.co/HsNValOjHM",[]
retailniveshak,"Verified case:

Hi all. My father in law needs plasma URGENTLY in Hyderabad. Please HELP. Please RETWEET. Contact details given below.

@KirtanShahCFP @aditya_kondawar
@VidyaG88 @abhymurarka @dmuthuk
@Vivek_Investor @money_theory @suru27 @caswapnilkabra @Dinesh_Sairam https://t.co/ROZrRxwQy2",[]
Gowtham4NTR,"Oxygen refilling available at Karimnagar, Hyderabad🧯

They don't have new cylinders. We need to take our own cylinder and can get the oxygen refill 🤗  

Contact Vinod Rao : 9395350069
Just verified by me. 

#Hyderabad #COVID19IndiaHelp",[]
urstrulymaddy,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
ManoharPatel985,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
laks_daamu,"AVAILABLE - #OxygenBeds in #Hyderabad. #Telangana #COVIDEmergency 

11 oxygen beds available in Maha hospitals Jubilee Hills. 

Contact: Mr. Ravi - 9000245391. 

Verified at 5:28 PM today.","[{'text': 'OxygenBeds', 'indices': [26, 37]}, {'text': 'Hyderabad', 'indices': [41, 51]}, {'text': 'Telangana', 'indices': [53, 63]}, {'text': 'COVIDEmergency', 'indices': [64, 79]}]"
FuckNTRHaterz,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
ArnazHathiram,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
KrishnaRoshik,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
PrinceNagarju12,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
SatishKolaJSP,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
JAYStarQ,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
SitaramJogi,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
lala_tweetstar,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
rakeshpsp,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
yourstrulyAbhi,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
plasmabot2,"#Plasma Resources

Please share below details with all your connections
#Verified #Hyderabad #Telangana #CovidIndia #CovidHelp #CovidResources #BloodMatters #COVIDEmergency  @CovidPlasmaIn  @friends2support  @BloodDonorWorld @hydblooddonors @BloodAid @BloodDonorsIn https://t.co/YLWth2PdPr","[{'text': 'Plasma', 'indices': [18, 25]}, {'text': 'Verified', 'indices': [90, 99]}, {'text': 'Hyderabad', 'indices': [100, 110]}, {'text': 'Telangana', 'indices': [111, 121]}, {'text': 'CovidIndia', 'indices': [122, 133]}]"
SaiShyamManohar,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
Mukul0fficial1,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
KingDaSultan,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
ichowdary9,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
9999foreverr,"AVAILABLE - #OxygenBeds in #Hyderabad. #Telangana #COVIDEmergency 

11 oxygen beds available in Maha hospitals Jubilee Hills. 

Contact: Mr. Ravi - 9000245391. 

Verified at 5:28 PM today.","[{'text': 'OxygenBeds', 'indices': [26, 37]}, {'text': 'Hyderabad', 'indices': [41, 51]}, {'text': 'Telangana', 'indices': [53, 63]}, {'text': 'COVIDEmergency', 'indices': [64, 79]}]"
11_sai_,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
kalyani1502,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
RaaJu_R1,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
CVDResourcesBot,"Oxygen beds available in #Hyderabad 
Verified. Please followup here. 

#CovidHelp #CovidHelpTelangana https://t.co/5W2dIGqxVU","[{'text': 'Hyderabad', 'indices': [44, 54]}, {'text': 'CovidHelp', 'indices': [90, 100]}, {'text': 'CovidHelpTelangana', 'indices': [101, 120]}]"
Ramya_wRites,"Oxygen beds available in #Hyderabad 
Verified. Please followup here. 

#CovidHelp #CovidHelpTelangana https://t.co/5W2dIGqxVU","[{'text': 'Hyderabad', 'indices': [44, 54]}, {'text': 'CovidHelp', 'indices': [90, 100]}, {'text': 'CovidHelpTelangana', 'indices': [101, 120]}]"
Manikrishnaidu,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
chv_ram,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
ahmedfayaz085,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
atp448,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
saiprakash461,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
Kiransshet,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
jrohi4,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
MKethineni,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
CVDResourcesBot,"4 beds available for patients SPO2 above 92 (oxygen support only) 

At NOVA ENT hyd
6-3-652-2, Punjagutta Road,Nova ENT Complex,Near Erramanjil Metro Station, Raj Bhavan Quarters Colony, Somajiguda

9704936019

Verified at 5:37PM 
30/04/2021
SOSSIO Hyderabad
#Hyderabad",[]
Karthik34198891,"AVAILABLE - #OxygenBeds in #Hyderabad. #Telangana #COVIDEmergency 

11 oxygen beds available in Maha hospitals Jubilee Hills. 

Contact: Mr. Ravi - 9000245391. 

Verified at 5:28 PM today.","[{'text': 'OxygenBeds', 'indices': [26, 37]}, {'text': 'Hyderabad', 'indices': [41, 51]}, {'text': 'Telangana', 'indices': [53, 63]}, {'text': 'COVIDEmergency', 'indices': [64, 79]}]"
ArshiArshi12,"#Plasma Resources

Please share below details with all your connections
#Verified #Hyderabad #Telangana #CovidIndia #CovidHelp #CovidResources #BloodMatters #COVIDEmergency  @CovidPlasmaIn  @friends2support  @BloodDonorWorld @hydblooddonors @BloodAid @BloodDonorsIn https://t.co/YLWth2PdPr","[{'text': 'Plasma', 'indices': [18, 25]}, {'text': 'Verified', 'indices': [90, 99]}, {'text': 'Hyderabad', 'indices': [100, 110]}, {'text': 'Telangana', 'indices': [111, 121]}, {'text': 'CovidIndia', 'indices': [122, 133]}]"
AmGaneshreddy,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
Aisha91750552,"4 beds available for patients SPO2 above 92 (oxygen support only) 

At NOVA ENT hyd
6-3-652-2, Punjagutta Road,Nova ENT Complex,Near Erramanjil Metro Station, Raj Bhavan Quarters Colony, Somajiguda

9704936019

Verified at 5:37PM 
30/04/2021
SOSSIO Hyderabad
#Hyderabad",[]
CVDResourcesBot,"Beds available in Hyderabad for COVID patients

Srikara Hospital Secunderabad- 9640603161

Taking only patients with O2 saturation level over 90

5 oxygen beds available

Verified at 1.50pm

#Hyderabad #HyderabadSOS #Covid19IndiaHelp",[]
jagadeesh2658,"Beds available in Hyderabad for COVID patients

Srikara Hospital Secunderabad- 9640603161

Taking only patients with O2 saturation level over 90

5 oxygen beds available

Verified at 1.50pm

#Hyderabad #HyderabadSOS #Covid19IndiaHelp",[]
24thview,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
IamASA29,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
RajRoyalT,"Verified case:

Hi all. My father in law needs plasma URGENTLY in Hyderabad. Please HELP. Please RETWEET. Contact details given below.

@KirtanShahCFP @aditya_kondawar
@VidyaG88 @abhymurarka @dmuthuk
@Vivek_Investor @money_theory @suru27 @caswapnilkabra @Dinesh_Sairam https://t.co/ROZrRxwQy2",[]
raviprasaddhfm,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
DeepakMohata,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
CVDResourcesBot,"Beds available in Hyderabad for COVID patients

Srikara Hospital Secunderabad- 9640603161

Taking only patients with O2 saturation level over 90

5 oxygen beds available

Verified at 1.50pm

#Hyderabad #Hyderab",[]
Wizu_ragazzac,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
lakshmipriyav8,"Beds available in Hyderabad for COVID patients

Srikara Hospital Secunderabad- 9640603161

Taking only patients with O2 saturation level over 90

5 oxygen beds available

Verified at 1.50pm

#Hyderabad #Hyderab",[]
21EMA_55EMA,"Verified case:

Hi all. My father in law needs plasma URGENTLY in Hyderabad. Please HELP. Please RETWEET. Contact details given below.

@KirtanShahCFP @aditya_kondawar
@VidyaG88 @abhymurarka @dmuthuk
@Vivek_Investor @money_theory @suru27 @caswapnilkabra @Dinesh_Sairam https://t.co/ROZrRxwQy2",[]
waitfor_urkarma,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
UZP02cTbLU41j3K,"HYDERABAD OXYGEN BEDS

Lotus Cure Hospitals Tirumalgiri
8520041688

4 Oxygen beds available.

Verified at 4.10 pm

#CovidHelp #Hyderabad",[]
Nithikmonu3,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
HemaSantoshdhfm,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
Vivek_Investor,"Verified case:

Hi all. My father in law needs plasma URGENTLY in Hyderabad. Please HELP. Please RETWEET. Contact details given below.

@KirtanShahCFP @aditya_kondawar
@VidyaG88 @abhymurarka @dmuthuk
@Vivek_Investor @money_theory @suru27 @caswapnilkabra @Dinesh_Sairam https://t.co/ROZrRxwQy2",[]
PankajK43627439,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
Lastdude7,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
Darshan61260596,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
trilochankrai,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
RiddhuRiAnshFan,"HYDERABAD OXYGEN BEDS AVAILABLE

8374325678 - Lengend hospital Vanasthalipuram

Verified at 7.20 pm.

#CovidHelp #HYDERABAD","[{'text': 'CovidHelp', 'indices': [117, 127]}, {'text': 'HYDERABAD', 'indices': [128, 138]}]"
ammuloveura,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
jagadeesh2658,"AVAILABLE - #OxygenBeds in #Hyderabad. #Telangana #COVIDEmergency 

11 oxygen beds available in Maha hospitals Jubilee Hills. 

Contact: Mr. Ravi - 9000245391. 

Verified at 5:28 PM today.","[{'text': 'OxygenBeds', 'indices': [26, 37]}, {'text': 'Hyderabad', 'indices': [41, 51]}, {'text': 'Telangana', 'indices': [53, 63]}, {'text': 'COVIDEmergency', 'indices': [64, 79]}]"
Vambara,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
Satya06100956,"AVAILABLE - #OxygenBeds in #Hyderabad. #Telangana #COVIDEmergency 

11 oxygen beds available in Maha hospitals Jubilee Hills. 

Contact: Mr. Ravi - 9000245391. 

Verified at 5:28 PM today.","[{'text': 'OxygenBeds', 'indices': [26, 37]}, {'text': 'Hyderabad', 'indices': [41, 51]}, {'text': 'Telangana', 'indices': [53, 63]}, {'text': 'COVIDEmergency', 'indices': [64, 79]}]"
TheSoberphobic,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
sawankumarjha4,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
VinayTarakian,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
hemabawa,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
Roshan9595,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
Master_VK18,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
Nag_addanki3,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
CVDResourcesBot,"5 oxygen beds available at panjagutta
15 isolation beds

Contact 9704936019

Verified: 7:20 pm 29th April
#SOSSIO #Hyderabad","[{'text': 'SOSSIO', 'indices': [124, 131]}]"
Chandu4NTR,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
AbdulMa70167343,"5 oxygen beds available at panjagutta
15 isolation beds

Contact 9704936019

Verified: 7:20 pm 29th April
#SOSSIO #Hyderabad","[{'text': 'SOSSIO', 'indices': [124, 131]}]"
swamigarapati,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
shivakrish9999,"OXYGEN BEDS HYDERABAD
Contact: 8978709593

Satyam Hospitals, Attapur (Sat levels above 85)

Verified a few mins back.

#CovidHelp #Hyderabad",[]
mohith000000,This is verified. Please RT . For oxygen cylinders contact at Hyderabad. https://t.co/z6cf2DMNiY,[]
HemaSantoshdhfm,"It’s A Verified Case !!

Need AB +Ve Plasma !!
Place : Virinchi Hospitals,Banjara Hills Hyderabad

If You Have Any Lead Please Contact :
7013103078, 9985907128 !! 👍👍

#Covid19IndiaHelp #Covid19Hyderabad #IndiaFightsCOVID19 https://t.co/HsNValOjHM",[]
dhfmbabu4005,"AVAILABLE - #OxygenBeds in #Hyderabad. #Telangana #COVIDEmergency 

11 oxygen beds available in Maha hospitals Jubilee Hills. 

Contact: Mr. Ravi - 9000245391. 

Verified at 5:28 PM today.","[{'text': 'OxygenBeds', 'indices': [26, 37]}, {'text': 'Hyderabad', 'indices': [41, 51]}, {'text': 'Telangana', 'indices': [53, 63]}, {'text': 'COVIDEmergency', 'indices': [64, 79]}]"
