username,text,hashtags
cheeks4042,Any verified Oxygen concentrator leads in Hyderabad?,[]
IamKoshi23,"18 Oxygen Beds, 4 Bipap Beds &amp; 2 Ventilator Beds available at BHEL 🏥 

They're admitting people who's spo2 is above 87 👍🏻

Patient's will be given Ventilator after checking the condition.

kindly DM @deepaksomisetty for the help 🙏🏻

#COVID19India #Hyderabad 

#Verified 😷",[]
SaiPulimi1,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
karthikjukkalk4,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
Ashna5683,"Available - #Oxygen and #ICU Beds in #HYDERABAD.

Contact 8519993543, Willness Hospital, Ameerpet. 

Verified at 9 AM, today. 

#Covid19IndiaHelp #COVIDEmergencyIndia","[{'text': 'Oxygen', 'indices': [26, 33]}, {'text': 'ICU', 'indices': [38, 42]}, {'text': 'HYDERABAD', 'indices': [51, 61]}]"
VenuRed54328691,"Available - #Oxygen and #ICU Beds in #HYDERABAD.

Contact 8519993543, Willness Hospital, Ameerpet. 

Verified at 9 AM, today. 

#Covid19IndiaHelp #COVIDEmergencyIndia","[{'text': 'Oxygen', 'indices': [26, 33]}, {'text': 'ICU', 'indices': [38, 42]}, {'text': 'HYDERABAD', 'indices': [51, 61]}]"
Mallikarjun2891,"Available - #ICUBeds in #Hyderabad. 
(Without Ventilator Support) 

Verified at 5:14 PM today. 

#Covid19IndiaHelp #COVIDEmergencyIndia https://t.co/V7DQvwT47J","[{'text': 'ICUBeds', 'indices': [26, 34]}, {'text': 'Hyderabad', 'indices': [38, 48]}, {'text': 'Covid19IndiaHelp', 'indices': [111, 128]}]"
Sau54893836,"Available - #Oxygen and #ICU Beds in #HYDERABAD.

Contact 8519993543, Willness Hospital, Ameerpet. 

Verified at 9 AM, today. 

#Covid19IndiaHelp #COVIDEmergencyIndia","[{'text': 'Oxygen', 'indices': [26, 33]}, {'text': 'ICU', 'indices': [38, 42]}, {'text': 'HYDERABAD', 'indices': [51, 61]}]"
PANDUTARAK99,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
madhu01,"Available - #Oxygen and #ICU Beds in #HYDERABAD.

Contact 8519993543, Willness Hospital, Ameerpet. 

Verified at 9 AM, today. 

#Covid19IndiaHelp #COVIDEmergencyIndia","[{'text': 'Oxygen', 'indices': [33, 40]}, {'text': 'ICU', 'indices': [45, 49]}, {'text': 'HYDERABAD', 'indices': [58, 68]}]"
VGarikela,"18 Oxygen Beds, 4 Bipap Beds &amp; 2 Ventilator Beds available at BHEL 🏥 

They're admitting people who's spo2 is above 87 👍🏻

Patient's will be given Ventilator after checking the condition.

kindly DM @deepaksomisetty for the help 🙏🏻

#COVID19India #Hyderabad 

#Verified 😷",[]
Ruthless_DHFM_,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
OyeLuckySai,"For real-time verified covid beds (Oxygen, ICU, Ventilator) availability in Hyderabad, Guntur, Vijayawada &amp; Vizag visit https://t.co/mqWnnLyRvE

40+ volunteers @beds_covid are calling hospitals to update availability &amp; pricing.

Please retweet",[]
kishanthreddy,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
AbhiNTR97370745,"#ICUBeds are available in Vennela hospital, old bowenpally, #HYDERABAD 

Availability: 10 #ICUBeds without ventilator support. 

Contact: 7799618222

Verified at 5:07PM , 3rd May. 

#Telangana
#SOSHyderabad
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [20, 28]}, {'text': 'HYDERABAD', 'indices': [80, 90]}, {'text': 'ICUBeds', 'indices': [110, 118]}]"
LosheneKris,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
AjayVodnala1,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
BloodDonorWorld,"M P Jain
O+ve #plasma NEEDED
Hyderabad
9999140012
#BloodMatters #COVIDEmergency #verified @CovidPlasmaIn @BloodDonorWorld @hydblooddonors @BloodAid @BloodDonorsIn  @apblooddonors @WeAreHyderabad @Bloodpointorg  @HiHyderabad @OnePlus_IN @royalenfield","[{'text': 'plasma', 'indices': [32, 39]}, {'text': 'BloodMatters', 'indices': [68, 81]}, {'text': 'COVIDEmergency', 'indices': [82, 97]}, {'text': 'verified', 'indices': [98, 107]}]"
Shilpa__P,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
NTRADDA4,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
siva_1930,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
neotrad3,"Verified Oxygen concentrator in Hyderabad

7799944427 - will be available by Tuesday.

Kindly don't misuse.",[]
ReddyDineshwara,"Available - #ICUBeds in #Hyderabad. 
(Without Ventilator Support) 

Verified at 5:14 PM today. 

#Covid19IndiaHelp #COVIDEmergencyIndia https://t.co/V7DQvwT47J","[{'text': 'ICUBeds', 'indices': [26, 34]}, {'text': 'Hyderabad', 'indices': [38, 48]}, {'text': 'Covid19IndiaHelp', 'indices': [111, 128]}]"
JD__India,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
HYDERABAD
Oxygen &amp; ICU Beds (No ventilators) Available
Phone: 8374325678
Location: Legend hospital Vanasthalipuram, Hyderabad
Last Verified @ 03/05/21, 07:18 PM",[]
AlluParthiNaidu,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
RaviNai78837535,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
SubbuIntuition,"#ICUBeds are available in Vennela hospital, old bowenpally, #HYDERABAD 

Availability: 10 #ICUBeds without ventilator support. 

Contact: 7799618222

Verified at 5:07PM , 3rd May. 

#Telangana
#SOSHyderabad
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [20, 28]}, {'text': 'HYDERABAD', 'indices': [80, 90]}, {'text': 'ICUBeds', 'indices': [110, 118]}]"
Vamshi_mAi,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
jaivish10,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
YounesM35917571,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
2seokmygem,"Available - #Oxygen and #ICU Beds in #HYDERABAD.

Contact 8519993543, Willness Hospital, Ameerpet. 

Verified at 9 AM, today. 

#Covid19IndiaHelp #COVIDEmergencyIndia","[{'text': 'Oxygen', 'indices': [26, 33]}, {'text': 'ICU', 'indices': [38, 42]}, {'text': 'HYDERABAD', 'indices': [51, 61]}]"
NikitaS47984827,"18 Oxygen Beds, 4 Bipap Beds &amp; 2 Ventilator Beds available at BHEL 🏥 

They're admitting people who's spo2 is above 87 👍🏻

Patient's will be given Ventilator after checking the condition.

kindly DM @deepaksomisetty for the help 🙏🏻

#COVID19India #Hyderabad 

#Verified 😷",[]
urstrulyNAANII,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
ssnpa1,Any verified Oxygen concentrator leads in Hyderabad?,[]
im_dm727,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
nb10211,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
Shive_soni,"#Hyderabad #TeamIndiaVsCovid 
200+ Beds with Oxygen available at
TRR Medical Institute of Sciences, Hyderabad.

VENTILATORS NOT AVAILABLE
Contact: 9849038188
Verified at 17:30 PM today

via @unusualescapes","[{'text': 'Hyderabad', 'indices': [18, 28]}, {'text': 'TeamIndiaVsCovid', 'indices': [29, 46]}]"
Imsudheereddy,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
Dhoni_Varsh,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
ImPraneethAAdhf,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
AdwaitChondikar,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
HYDERABAD
Oxygen &amp; ICU Beds (No ventilators) Available
Phone: 8374325678
Location: Legend hospital Vanasthalipuram, Hyderabad
Last Verified @ 03/05/21, 07:18 PM",[]
GeethaArts,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
MalgeTrishala,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
HYDERABAD
Oxygen &amp; ICU Beds (No ventilators) Available
Phone: 8374325678
Location: Legend hospital Vanasthalipuram, Hyderabad
Last Verified @ 03/05/21, 07:18 PM",[]
damerlabalaji,"18 Oxygen Beds, 4 Bipap Beds &amp; 2 Ventilator Beds available at BHEL 🏥 

They're admitting people who's spo2 is above 87 👍🏻

Patient's will be given Ventilator after checking the condition.

kindly DM @deepaksomisetty for the help 🙏🏻

#COVID19India #Hyderabad 

#Verified 😷",[]
pranay99999,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
Shyam33034707,"#Hyderabad
5 ICU Beds &amp; 10 Oxygen Beds available at Happy Children's Hospital, Chintal ( Hyderabad )

Patient's need to take their covid report and aadhar card before admitting.

Contact : 9374333386 &amp; 9347145678 

Verified  at 9:30 AM, 3rd May","[{'text': 'Hyderabad', 'indices': [14, 24]}]"
HarinathPspk,Any verified Oxygen concentrator leads in Hyderabad?,[]
covid19_innn,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
HYDERABAD
Oxygen &amp; ICU Beds (No ventilators) Available
Phone: 8374325678
Location: Legend hospital Vanasthalipuram, Hyderabad
Last Verified @ 03/05/21, 07:18 PM",[]
RadheVijay12,"18 Oxygen Beds, 4 Bipap Beds &amp; 2 Ventilator Beds available at BHEL 🏥 

They're admitting people who's spo2 is above 87 👍🏻

Patient's will be given Ventilator after checking the condition.

kindly DM @deepaksomisetty for the help 🙏🏻

#COVID19India #Hyderabad 

#Verified 😷",[]
SuryaVutukuri95,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
MikePanja,Any verified Oxygen concentrator leads in Hyderabad?,[]
AamBhartiya30,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
#Hyderabad, #Chennai, #Mumbai, #Delhi, #Banglore, #Kolkata #Covid
#Oxygen Cylinders 
[They get continuous stock every hour]
Phone: 98440 36971 
Location: Hyderabad(Door to door delivery in every city) #COVIDSecondWaveInIndia
Last Verified @ 03/05/21, 9:57 AM","[{'text': 'Hyderabad', 'indices': [25, 35]}, {'text': 'Chennai', 'indices': [37, 45]}, {'text': 'Mumbai', 'indices': [47, 54]}, {'text': 'Delhi', 'indices': [56, 62]}, {'text': 'Banglore', 'indices': [64, 73]}, {'text': 'Kolkata', 'indices': [75, 83]}, {'text': 'Covid', 'indices': [84, 90]}, {'text': 'Oxygen', 'indices': [91, 98]}]"
proudNTRfan,"Available - #ICUBeds in #Hyderabad. 
(Without Ventilator Support) 

Verified at 5:14 PM today. 

#Covid19IndiaHelp #COVIDEmergencyIndia https://t.co/V7DQvwT47J","[{'text': 'ICUBeds', 'indices': [26, 34]}, {'text': 'Hyderabad', 'indices': [38, 48]}, {'text': 'Covid19IndiaHelp', 'indices': [111, 128]}]"
Hari18369704,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
hsaasa,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
HYDERABAD
Oxygen &amp; ICU Beds (No ventilators) Available
Phone: 8374325678
Location: Legend hospital Vanasthalipuram, Hyderabad
Last Verified @ 03/05/21, 07:18 PM",[]
NTR_Ante_Pranam,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
soeffinup,Any verified Oxygen concentrator leads in Hyderabad?,[]
perusalaar,"18 Oxygen Beds, 4 Bipap Beds &amp; 2 Ventilator Beds available at BHEL 🏥 

They're admitting people who's spo2 is above 87 👍🏻

Patient's will be given Ventilator after checking the condition.

kindly DM @deepaksomisetty for the help 🙏🏻

#COVID19India #Hyderabad 

#Verified 😷",[]
IndianWithLogic,"Verified Oxygen concentrator in Hyderabad

7799944427 - will be available by Tuesday.

Kindly don't misuse.",[]
tauseefNTR_,"18 Oxygen Beds, 4 Bipap Beds &amp; 2 Ventilator Beds available at BHEL 🏥 

They're admitting people who's spo2 is above 87 👍🏻

Patient's will be given Ventilator after checking the condition.

kindly DM @deepaksomisetty for the help 🙏🏻

#COVID19India #Hyderabad 

#Verified 😷",[]
LOVELY_KISHAN,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
JR_NTR_FANS_,"Available - #ICUBeds in #Hyderabad. 
(Without Ventilator Support) 

Verified at 5:14 PM today. 

#Covid19IndiaHelp #COVIDEmergencyIndia https://t.co/V7DQvwT47J","[{'text': 'ICUBeds', 'indices': [26, 34]}, {'text': 'Hyderabad', 'indices': [38, 48]}, {'text': 'Covid19IndiaHelp', 'indices': [111, 128]}]"
JR_NTR_FANS_,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
animesh_tri,"#Verified
#HYDERABAD
Oxygen &amp; ICU Beds (No ventilators) Available
Phone: 8374325678
Location: Legend hospital Vanasthalipuram, Hyderabad
Last Verified @ 03/05/21, 07:18 PM","[{'text': 'Verified', 'indices': [20, 29]}, {'text': 'HYDERABAD', 'indices': [30, 40]}]"
4ROTK,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
tollywoodtaliva,"#ICUBeds are available in Vennela hospital, old bowenpally, #HYDERABAD 

Availability: 10 #ICUBeds without ventilator support. 

Contact: 7799618222

Verified at 5:07PM , 3rd May. 

#Telangana
#SOSHyderabad
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [20, 28]}, {'text': 'HYDERABAD', 'indices': [80, 90]}, {'text': 'ICUBeds', 'indices': [110, 118]}]"
resource_botIN,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
#Hyderabad, #Chennai, #Mumbai, #Delhi, #Banglore, #Kolkata #Covid
#Oxygen Cylinders 
[They get continuous stock every hour]
Phone: 98440 36971 
Location: Hyderabad(Door to door delivery in every city) #COVIDSecondWaveInIndia
Last Verified @ 03/05/21, 9:57 AM","[{'text': 'Hyderabad', 'indices': [25, 35]}, {'text': 'Chennai', 'indices': [37, 45]}, {'text': 'Mumbai', 'indices': [47, 54]}, {'text': 'Delhi', 'indices': [56, 62]}, {'text': 'Banglore', 'indices': [64, 73]}, {'text': 'Kolkata', 'indices': [75, 83]}, {'text': 'Covid', 'indices': [84, 90]}, {'text': 'Oxygen', 'indices': [91, 98]}]"
tauseefNTR_,"#ICUBeds are available in Vennela hospital, old bowenpally, #HYDERABAD 

Availability: 10 #ICUBeds without ventilator support. 

Contact: 7799618222

Verified at 5:07PM , 3rd May. 

#Telangana
#SOSHyderabad
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [20, 28]}, {'text': 'HYDERABAD', 'indices': [80, 90]}, {'text': 'ICUBeds', 'indices': [110, 118]}]"
resource_botIN,"Available - #Oxygen and #ICU Beds in #HYDERABAD.

Contact 8519993543, Willness Hospital, Ameerpet. 

Verified at 9 AM, today. 

#Covid19IndiaHelp #COVIDEmergencyIndia","[{'text': 'Oxygen', 'indices': [26, 33]}, {'text': 'ICU', 'indices': [38, 42]}, {'text': 'HYDERABAD', 'indices': [51, 61]}]"
TarakRishi,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
DayaNTR_9999,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
meka___galaxy,"Available - #Oxygen and #ICU Beds in #HYDERABAD.

Contact 8519993543, Willness Hospital, Ameerpet. 

Verified at 9 AM, today. 

#Covid19IndiaHelp #COVIDEmergencyIndia","[{'text': 'Oxygen', 'indices': [26, 33]}, {'text': 'ICU', 'indices': [38, 42]}, {'text': 'HYDERABAD', 'indices': [51, 61]}]"
ShaziaA33603578,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
#Hyderabad, #Chennai, #Mumbai, #Delhi, #Banglore, #Kolkata #Covid
#Oxygen Cylinders 
[They get continuous stock every hour]
Phone: 98440 36971 
Location: Hyderabad(Door to door delivery in every city) #COVIDSecondWaveInIndia
Last Verified @ 03/05/21, 9:57 AM","[{'text': 'Hyderabad', 'indices': [25, 35]}, {'text': 'Chennai', 'indices': [37, 45]}, {'text': 'Mumbai', 'indices': [47, 54]}, {'text': 'Delhi', 'indices': [56, 62]}, {'text': 'Banglore', 'indices': [64, 73]}, {'text': 'Kolkata', 'indices': [75, 83]}, {'text': 'Covid', 'indices': [84, 90]}, {'text': 'Oxygen', 'indices': [91, 98]}]"
Roshan_hot,"#Oxygen beds available at avasa hospital, #RangaReddy

Around 5 regular 5 Oxygen beds were available.

Contact - 7730012233

Verified on May 3rd 05:37

#covidhelp #OxygenEmergency 
#Hyderabad 
@charan_tweetz @Purusho50189904 @vasuch1973 
@HiHyderabad 
#CovidHelpHyderabad #TS","[{'text': 'Oxygen', 'indices': [20, 27]}, {'text': 'RangaReddy', 'indices': [62, 73]}]"
mab25__,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
SomuKOffl,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
HarinathPspk,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
YashuChinna2,"Available - #Oxygen and #ICU Beds in #HYDERABAD.

Contact 8519993543, Willness Hospital, Ameerpet. 

Verified at 9 AM, today. 

#Covid19IndiaHelp #COVIDEmergencyIndia","[{'text': 'Oxygen', 'indices': [26, 33]}, {'text': 'ICU', 'indices': [38, 42]}, {'text': 'HYDERABAD', 'indices': [51, 61]}]"
nandantr570,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
SimplySukiP,Any verified Oxygen concentrator leads in Hyderabad?,[]
nani66959962,"15 #ICUBeds are available at Thatha hospital, ECIL, #Hyderabad 
(Without ventilator) 

Contact: 04027141147

Verified at 7:43 PM. 

#Hyderabad #Telangana 
@RRRMovie @GeethaArts","[{'text': 'ICUBeds', 'indices': [23, 31]}, {'text': 'Hyderabad', 'indices': [72, 82]}]"
ChachadaMuskan,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
HYDERABAD
Oxygen &amp; ICU Beds (No ventilators) Available
Phone: 8374325678
Location: Legend hospital Vanasthalipuram, Hyderabad
Last Verified @ 03/05/21, 07:18 PM",[]
Umangkelani,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
HYDERABAD
Oxygen &amp; ICU Beds (No ventilators) Available
Phone: 8374325678
Location: Legend hospital Vanasthalipuram, Hyderabad
Last Verified @ 03/05/21, 07:18 PM",[]
ganeshsai882,"Available - #Oxygen and #ICU Beds in #HYDERABAD.

Contact 8519993543, Willness Hospital, Ameerpet. 

Verified at 9 AM, today. 

#Covid19IndiaHelp #COVIDEmergencyIndia","[{'text': 'Oxygen', 'indices': [26, 33]}, {'text': 'ICU', 'indices': [38, 42]}, {'text': 'HYDERABAD', 'indices': [51, 61]}]"
REAL_IK16,"Available - #Oxygen and #ICU Beds in #HYDERABAD.

Contact 8519993543, Willness Hospital, Ameerpet. 

Verified at 9 AM, today. 

#Covid19IndiaHelp #COVIDEmergencyIndia","[{'text': 'Oxygen', 'indices': [26, 33]}, {'text': 'ICU', 'indices': [38, 42]}, {'text': 'HYDERABAD', 'indices': [51, 61]}]"
